Scenario,Ticker,MeanNetPnL,MedianNetPnL,Trades,Dates,NonFlatHit,Suite
sp500_long,DHR,-0.002603630008302405,-0.0,11,18,0.36363636363636365,QQQ
sp500_long,MET,-0.0026198338866725503,-0.00174028950803725,14,18,0.35714285714285715,QQQ
sp500_long,SO,-0.002622697163611328,0.0,14,18,0.5714285714285714,QQQ
sp500_long,SBAC,-0.0026309235985278834,-0.0032521360450199002,18,18,0.3333333333333333,QQQ
sp500_long,JCI,-0.0026389293606838555,-0.0020144903438216,17,18,0.4117647058823529,QQQ
sp500_long,TECH,-0.0026516275324734665,0.0,10,18,0.5,QQQ
sp500_long,AMAT,-0.002673202831783317,0.0,7,18,0.42857142857142855,QQQ
sp500_long,PFG,-0.00276066768870825,-0.0043003340611920005,17,18,0.4117647058823529,QQQ
sp500_long,SPGI,-0.0027816894193147665,-0.0005423008384824,18,18,0.5555555555555556,QQQ
sp500_long,EL,-0.0027820991111522,0.00268781425981365,17,18,0.5294117647058824,QQQ
sp500_long,GS,-0.002787802558454672,-0.00256894844730585,18,18,0.3888888888888889,QQQ
sp500_long,PEP,-0.0028174417403728173,0.00101523820285065,18,18,0.5555555555555556,QQQ
sp500_long,AEE,-0.002833689625958367,-0.0035442893187182,17,18,0.4117647058823529,QQQ
sp500_long,EQT,-0.002843970735422178,0.0,5,18,0.6,QQQ
sp500_long,EG,-0.0028505932923741898,-0.0048695242491539,14,18,0.2857142857142857,QQQ
sp500_long,UNP,-0.002870248450121173,-0.0,15,18,0.4666666666666667,QQQ
sp500_long,DOC,-0.0028732649589739553,-0.0043901852846858,18,18,0.4444444444444444,QQQ
sp500_long,CSGP,-0.002902964751722339,-0.0,13,18,0.38461538461538464,QQQ
sp500_long,CINF,-0.0029729049568818946,0.0,6,18,0.16666666666666666,QQQ
sp500_long,BALL,-0.0030084804612817277,-0.0047014721646152,18,18,0.2777777777777778,QQQ
sp500_long,MMM,-0.0030353795595336333,-0.00372222990616855,17,18,0.4117647058823529,QQQ
sp500_long,EIX,-0.003095243390172322,-7.67630101692e-05,12,18,0.4166666666666667,QQQ
sp500_long,D,-0.003167807368174111,-0.0029586777510498003,18,18,0.3888888888888889,QQQ
sp500_long,ATO,-0.003174022643988533,-0.00333384624862915,18,18,0.4444444444444444,QQQ
sp500_long,WMT,-0.003215871206760678,-0.0011324672278558,12,18,0.25,QQQ
sp500_long,MGM,-0.003222198115804961,0.0,11,18,0.36363636363636365,QQQ
sp500_long,AIZ,-0.003343414600505209,0.0,11,18,0.36363636363636365,QQQ
sp500_long,CVX,-0.003380292142335255,-0.00203377295983615,18,18,0.3888888888888889,QQQ
sp500_long,TXT,-0.003409903714271045,-0.0020804248749047,15,18,0.3333333333333333,QQQ
sp500_long,CHD,-0.003409925176881939,-0.0041964202161905,16,18,0.3125,QQQ
sp500_long,A,-0.003480731600021439,-0.002111613980464,18,18,0.4444444444444444,QQQ
sp500_long,CTRA,-0.0035067025769535834,0.0,6,18,0.16666666666666666,QQQ
sp500_long,PFE,-0.0035198740963730385,-8.731911233574984e-05,18,18,0.5,QQQ
sp500_long,QCOM,-0.003541824577711206,-0.0030545111036509,17,18,0.4117647058823529,QQQ
sp500_long,AMZN,-0.0035519424171843827,0.0,10,18,0.4,QQQ
sp500_long,CTSH,-0.0035631275908031388,0.00094812886560775,17,18,0.5882352941176471,QQQ
sp500_long,TRMB,-0.0035898885308565057,-0.00022593924607365,16,18,0.5,QQQ
sp500_long,VRTX,-0.0036083372268840164,0.0,8,18,0.25,QQQ
sp500_long,RSG,-0.003616549197929239,-0.0021840009155148,18,18,0.4444444444444444,QQQ
sp500_long,APD,-0.0036253257798982003,-0.0,16,18,0.5625,QQQ
sp500_long,LHX,-0.003667961281715084,0.0,15,18,0.4666666666666667,QQQ
sp500_long,TROW,-0.003767120798681544,-0.00103540104141095,17,18,0.47058823529411764,QQQ
sp500_long,MAA,-0.0037767892541064776,-0.0026272086652163,17,18,0.4117647058823529,QQQ
sp500_long,NEE,-0.003782015922192461,0.0023212764593059003,18,18,0.6111111111111112,QQQ
sp500_long,AMP,-0.0038106363180668667,-0.0026519768024159,15,18,0.4,QQQ
sp500_long,PLD,-0.003860163367374703,0.0,13,18,0.46153846153846156,QQQ
sp500_long,REG,-0.004016570288649883,-0.007023561135771,14,18,0.2857142857142857,QQQ
sp500_long,ARE,-0.004018559190259083,-0.00526156466106085,18,18,0.3888888888888889,QQQ
sp500_long,PSA,-0.004098012596952923,-0.0,12,18,0.4166666666666667,QQQ
sp500_long,CPRT,-0.004117089132907345,-0.00344297866213825,15,18,0.3333333333333333,QQQ
sp500_long,HPQ,-0.004165985848531399,0.0,11,18,0.45454545454545453,QQQ
sp500_long,CSX,-0.004215536065196206,-0.0037670132662683,18,18,0.4444444444444444,QQQ
sp500_long,CF,-0.004236462593338399,-0.00375415750712115,16,18,0.375,QQQ
sp500_long,EXPD,-0.004252364185011294,-0.008895824262255301,18,18,0.4444444444444444,QQQ
sp500_long,DOV,-0.004257933170059416,0.0,9,18,0.4444444444444444,QQQ
sp500_long,KIM,-0.0043334532142002445,-0.00121292228199605,14,18,0.35714285714285715,QQQ
sp500_long,CDNS,-0.004366341987479077,0.0,12,18,0.5,QQQ
sp500_long,ABT,-0.004415578659321394,-0.00223666723225415,18,18,0.5,QQQ
sp500_long,BKNG,-0.0044203846810012,-0.0018955133676138,16,18,0.4375,QQQ
sp500_long,VTRS,-0.004480515256215928,-0.00277855859399955,16,18,0.3125,QQQ
sp500_long,REGN,-0.004484225373092306,-0.0016685458803263,16,18,0.4375,QQQ
sp500_long,PWR,-0.0044896201806408,-0.0016860911452624,13,18,0.3076923076923077,QQQ
sp500_long,CAG,-0.0044948347340472055,-0.0047266809182448495,18,18,0.4444444444444444,QQQ
sp500_long,WYNN,-0.0045375984489863675,0.0,3,18,0.0,QQQ
sp500_long,SJM,-0.004749925662699033,-0.00091833578929925,16,18,0.4375,QQQ
sp500_long,HAL,-0.004783070735820091,-0.0053650748782774,18,18,0.4444444444444444,QQQ
sp500_long,VLO,-0.004874449639038956,0.0,3,18,0.0,QQQ
sp500_long,GLW,-0.004884811195742356,-0.0059833591720218505,18,18,0.2777777777777778,QQQ
sp500_long,CMI,-0.004920098762290256,-0.0,12,18,0.4166666666666667,QQQ
sp500_long,INCY,-0.00500026761128935,-0.007888322244950449,17,18,0.29411764705882354,QQQ
sp500_long,OXY,-0.0050095916936963,-0.00370618485562895,16,18,0.375,QQQ
sp500_long,ROP,-0.005058834630599305,-0.0026299701150163,18,18,0.4444444444444444,QQQ
sp500_long,NSC,-0.005105358824139972,-0.0048778475448274005,18,18,0.3333333333333333,QQQ
sp500_long,BXP,-0.0051731141874960945,0.0,8,18,0.5,QQQ
sp500_long,MTD,-0.005244339832267339,0.0,15,18,0.5333333333333333,QQQ
sp500_long,MRK,-0.005354541305454356,-0.0,7,18,0.14285714285714285,QQQ
sp500_long,DVN,-0.005454177974123679,-0.0059662868594856505,17,18,0.4117647058823529,QQQ
sp500_long,KMB,-0.005499764614457561,-0.004855963783872401,18,18,0.3888888888888889,QQQ
sp500_long,WY,-0.005604929469529311,-0.00489936835776995,17,18,0.35294117647058826,QQQ
sp500_long,MTB,-0.005664027696956389,-0.00409856211981665,18,18,0.3888888888888889,QQQ
sp500_long,DLTR,-0.005700738825779873,0.0,6,18,0.3333333333333333,QQQ
sp500_long,DRI,-0.005705995113213406,-0.0030813601496445502,14,18,0.35714285714285715,QQQ
sp500_long,DECK,-0.005713438170060489,-0.00511576899046505,18,18,0.5,QQQ
sp500_long,CPB,-0.0057400531151749834,-0.0033502255591722,16,18,0.25,QQQ
sp500_long,ETN,-0.005778871606864156,-0.0003673608132565,15,18,0.4666666666666667,QQQ
sp500_long,NVDA,-0.005779629969795839,0.0,12,18,0.5,QQQ
sp500_long,MCO,-0.005789319483421973,-0.0029476733252227,17,18,0.35294117647058826,QQQ
sp500_long,AMT,-0.005794192457049442,-0.0049787468887081,15,18,0.26666666666666666,QQQ
sp500_long,MLM,-0.005855354869190451,-0.0002962461557823,13,18,0.5384615384615384,QQQ
sp500_long,HON,-0.005895803666096689,-0.00549866115028215,17,18,0.23529411764705882,QQQ
sp500_long,APH,-0.005911133503069267,-0.00023635667179605,17,18,0.5294117647058824,QQQ
sp500_long,APA,-0.005932606187922483,0.0,14,18,0.42857142857142855,QQQ
sp500_long,AES,-0.006041706208963889,0.00029281802206530003,18,18,0.5,QQQ
sp500_long,SLB,-0.00612377199451805,-0.0070146921244921,18,18,0.4444444444444444,QQQ
sp500_long,HSIC,-0.00632275133013435,-0.0011182873848501,17,18,0.47058823529411764,QQQ
sp500_long,RF,-0.006339104907933349,-0.00308188794592445,18,18,0.4444444444444444,QQQ
sp500_long,HBAN,-0.0063954311996779895,-0.00399148264258035,18,18,0.4444444444444444,QQQ
sp500_long,PH,-0.0064411880282995,0.0,14,18,0.5,QQQ
sp500_long,BKR,-0.006806762681246706,-0.0018446323382601,14,18,0.35714285714285715,QQQ
sp500_long,IEX,-0.00683135613379365,-0.00493602569999365,18,18,0.3333333333333333,QQQ
sp500_long,SNA,-0.006847409394395833,0.0,15,18,0.4666666666666667,QQQ
sp500_long,TJX,-0.006853505382128427,-0.0034864740017280503,17,18,0.29411764705882354,QQQ
sp500_long,BMY,-0.0070455260403359116,-0.009062619502946699,18,18,0.2222222222222222,QQQ
sp500_long,AXP,-0.007046380640270123,-0.007287836946303149,16,18,0.3125,QQQ
sp500_long,TSCO,-0.007103829441869044,0.0,13,18,0.46153846153846156,QQQ
sp500_long,TT,-0.007107755185249928,-0.00271708856268195,13,18,0.3076923076923077,QQQ
sp500_long,LKQ,-0.007119925584244059,0.0,9,18,0.2222222222222222,QQQ
sp500_long,NDSN,-0.007241526401388411,-0.00228101089212415,14,18,0.35714285714285715,QQQ
sp500_long,HSY,-0.007273200989108061,-0.0051490972472925,14,18,0.14285714285714285,QQQ
sp500_long,AOS,-0.007432076660111961,-0.00388163559263465,18,18,0.3888888888888889,QQQ
sp500_long,NTAP,-0.007526953326893061,-0.0030455027019237503,15,18,0.3333333333333333,QQQ
sp500_long,LEN,-0.007550135129402066,0.0,11,18,0.2727272727272727,QQQ
sp500_long,LUV,-0.0076025210382663095,-0.00299699345858465,14,18,0.35714285714285715,QQQ
sp500_long,KEY,-0.007620655473572289,-0.004672224809859149,18,18,0.3888888888888889,QQQ
sp500_long,KMX,-0.007638153754027189,0.0,9,18,0.3333333333333333,QQQ
sp500_long,PKG,-0.0076761210129032385,-0.00608559210570285,17,18,0.29411764705882354,QQQ
sp500_long,DHI,-0.007761035368027812,0.0,12,18,0.4166666666666667,QQQ
sp500_long,GPC,-0.007822551239569167,-0.01093130351138515,18,18,0.3888888888888889,QQQ
sp500_long,WAB,-0.007994287632999333,-0.00093813651613745,16,18,0.4375,QQQ
sp500_long,NKE,-0.008293174067810511,-0.001564185190674,17,18,0.47058823529411764,QQQ
sp500_long,ZBRA,-0.008370132788971711,-0.00406441838222715,17,18,0.35294117647058826,QQQ
sp500_long,BA,-0.0087352061046645,-0.0,11,18,0.2727272727272727,QQQ
sp500_long,VMC,-0.00873812708992425,-0.00270518789284625,17,18,0.29411764705882354,QQQ
sp500_long,BLDR,-0.008861210522798198,0.0,3,18,0.3333333333333333,QQQ
sp500_long,PNR,-0.008895335669472284,0.0,10,18,0.2,QQQ
sp500_long,POOL,-0.008967749131175972,-0.0037464998485789,16,18,0.3125,QQQ
sp500_long,NEM,-0.009134792873534567,0.0,11,18,0.2727272727272727,QQQ
sp500_long,J,-0.009155764458426545,-0.005046083457872,15,18,0.2,QQQ
sp500_long,BBY,-0.009159344404562699,-0.00329422587768165,12,18,0.25,QQQ
sp500_long,ROST,-0.00919834726036786,-0.0033304782160491504,17,18,0.4117647058823529,QQQ
sp500_long,HUBB,-0.009439385465729429,0.0,10,18,0.4,QQQ
sp500_long,INTC,-0.009465053457036628,-0.0003130180194076,14,18,0.42857142857142855,QQQ
sp500_long,EXR,-0.009481273059859128,-0.00284668449388855,17,18,0.35294117647058826,QQQ
sp500_long,SWK,-0.009560884371709611,-0.0072858801191364,18,18,0.3333333333333333,QQQ
sp500_long,TPR,-0.009649900336070237,0.0,12,18,0.5,QQQ
sp500_long,BIIB,-0.00965233909850014,-0.00625317786577785,17,18,0.35294117647058826,QQQ
sp500_long,TER,-0.009671930490702384,-0.00728513068891495,18,18,0.3888888888888889,QQQ
sp500_long,CHRW,-0.009887413252300865,-0.0,9,18,0.3333333333333333,QQQ
sp500_long,TFC,-0.009902750133650206,-0.010163155140985449,17,18,0.29411764705882354,QQQ
sp500_long,KLAC,-0.010130825019220309,-0.0085476481372,17,18,0.47058823529411764,QQQ
sp500_long,ON,-0.010291270626333055,-0.0021137329499692,15,18,0.4,QQQ
sp500_long,JBHT,-0.01038239074220262,-0.0050826458539948,16,18,0.3125,QQQ
sp500_long,PHM,-0.01042161748807021,-0.0,9,18,0.3333333333333333,QQQ
sp500_long,MSFT,-0.010442665402905208,-0.00703944862557895,18,18,0.3888888888888889,QQQ
sp500_long,F,-0.010620401723047772,-0.01425477373615,15,18,0.26666666666666666,QQQ
sp500_long,LVS,-0.01071343119784985,0.0,12,18,0.4166666666666667,QQQ
sp500_long,LII,-0.010781653472714188,0.0,9,18,0.2222222222222222,QQQ
sp500_long,RL,-0.010867950447444878,-0.00812190720277335,13,18,0.15384615384615385,QQQ
sp500_long,MPWR,-0.011232562263894682,0.0,9,18,0.4444444444444444,QQQ
sp500_long,MAS,-0.011350959895969117,-0.005697111813268849,17,18,0.4117647058823529,QQQ
sp500_long,IDXX,-0.012148955597308561,-0.00568009305351115,17,18,0.4117647058823529,QQQ
sp500_long,CCL,-0.012347517117412379,-0.0054199976497676505,15,18,0.3333333333333333,QQQ
sp500_long,WAT,-0.012436171683857255,0.0,11,18,0.36363636363636365,QQQ
sp500_long,GRMN,-0.012487563821454061,-0.00088527509376865,14,18,0.35714285714285715,QQQ
sp500_long,NUE,-0.012907857052533844,-0.00163650286792045,13,18,0.3076923076923077,QQQ
sp500_long,LRCX,-0.013199869053536241,0.0,14,18,0.5,QQQ
sp500_long,HST,-0.013282019520449594,-0.005722945596891051,17,18,0.23529411764705882,QQQ
sp500_long,MHK,-0.013283390401755517,-0.007590323535020701,18,18,0.4444444444444444,QQQ
sp500_long,MU,-0.014456487339928726,-0.01222308642473185,16,18,0.3125,QQQ
sp500_long,CRL,-0.016848746717537687,-0.00932232751058135,17,18,0.17647058823529413,QQQ
sp500_med,CDW,0.007892150174905183,0.0051111404731954,18,18,0.6111111111111112,QQQ
sp500_med,KHC,0.007251812448148877,0.00044744648585145,14,18,0.7142857142857143,QQQ
sp500_med,TDG,0.005065914764135683,0.0,13,18,0.6153846153846154,QQQ
sp500_med,UAL,0.003969086645597045,0.0,12,18,0.6666666666666666,QQQ
sp500_med,GNRC,0.003335375954709355,0.0,13,18,0.5384615384615384,QQQ
sp500_med,IQV,0.003277159585406878,0.0,11,18,0.7272727272727273,QQQ
sp500_med,ABBV,0.0031280679879421448,0.0,8,18,0.625,QQQ
sp500_med,VRSK,0.002968081082189133,0.0,7,18,0.42857142857142855,QQQ
sp500_med,CMG,0.00233377360777155,0.0017165562018539,18,18,0.6111111111111112,QQQ
sp500_med,NCLH,0.0021047360425534667,0.0,3,18,0.6666666666666666,QQQ
sp500_med,NWSA,0.002082980404772128,0.0,14,18,0.5714285714285714,QQQ
sp500_med,AVGO,0.0019267893570496053,0.0,9,18,0.4444444444444444,QQQ
sp500_med,NWS,0.0018955862042596833,0.0,15,18,0.5333333333333333,QQQ
sp500_med,EPAM,0.0018505379656394774,0.00110208671141655,14,18,0.6428571428571429,QQQ
sp500_med,LYB,0.0014115557781651268,0.0,15,18,0.5333333333333333,QQQ
sp500_med,DG,0.0013322738858865418,-4.85315919765768e-05,16,18,0.5625,QQQ
sp500_med,SMCI,0.0010304045982535504,0.0,6,18,0.3333333333333333,QQQ
sp500_med,TMUS,0.0008430862950464863,0.0,6,18,0.6666666666666666,QQQ
sp500_med,TRGP,0.0006730671987897056,0.0,1,18,1.0,QQQ
sp500_med,GDDY,0.0006232268352516558,0.0,9,18,0.5555555555555556,QQQ
sp500_med,ICE,-0.00017811471099424446,0.0,1,18,0.0,QQQ
sp500_med,PANW,-0.00025828449055958347,0.0,6,18,0.5,QQQ
sp500_med,KKR,-0.00039874480153254447,0.0,4,18,0.5,QQQ
sp500_med,NOW,-0.0005766649869987333,0.0,8,18,0.5,QQQ
sp500_med,FTNT,-0.0008193947791381778,0.0,5,18,0.6,QQQ
sp500_med,LDOS,-0.0008395393975986114,-0.0,11,18,0.6363636363636364,QQQ
sp500_med,PSKY,-0.0008810055849573888,0.0,13,18,0.6153846153846154,QQQ
sp500_med,HII,-0.0008827654150219775,-0.00335643788413365,18,18,0.4444444444444444,QQQ
sp500_med,PODD,-0.0011159690926807167,0.0,3,18,0.3333333333333333,QQQ
sp500_med,KDP,-0.0011932208082950722,0.00197875999032635,18,18,0.5555555555555556,QQQ
sp500_med,TEL,-0.001302856541234761,-0.00066222275984615,17,18,0.47058823529411764,QQQ
sp500_med,XYL,-0.0013933247535059836,-0.00387543885264415,18,18,0.4444444444444444,QQQ
sp500_med,WDAY,-0.001511914972489533,0.0,8,18,0.25,QQQ
sp500_med,MSCI,-0.0016472694275293778,0.00063607858359745,16,18,0.5625,QQQ
sp500_med,SW,-0.002017471625899911,0.0,6,18,0.16666666666666666,QQQ
sp500_med,AWK,-0.002255244702875789,-0.00037660660012685,17,18,0.5294117647058824,QQQ
sp500_med,BX,-0.002279559629242983,0.0,6,18,0.6666666666666666,QQQ
sp500_med,FSLR,-0.002336739687429922,0.0,4,18,0.5,QQQ
sp500_med,FANG,-0.0024811413391232335,0.0,9,18,0.2222222222222222,QQQ
sp500_med,BR,-0.0024848192855655943,-0.0044562907448727,14,18,0.14285714285714285,QQQ
sp500_med,APO,-0.002978169445273878,-0.0,3,18,0.6666666666666666,QQQ
sp500_med,CPAY,-0.0030681936114238277,-0.00634810215376905,18,18,0.3888888888888889,QQQ
sp500_med,PAYC,-0.0030824154242416663,-0.0038547157602984,17,18,0.35294117647058826,QQQ
sp500_med,ZTS,-0.003295965944551345,-0.00312720509599905,15,18,0.3333333333333333,QQQ
sp500_med,META,-0.003353203580425528,0.00047525115564755007,18,18,0.5,QQQ
sp500_med,KEYS,-0.003398893877485867,-0.0020625993813056,15,18,0.3333333333333333,QQQ
sp500_med,GM,-0.0034999430086792554,0.0,5,18,0.4,QQQ
sp500_med,HCA,-0.0035064251040940833,0.0,5,18,0.2,QQQ
sp500_med,MPC,-0.0035436304781406728,0.0,10,18,0.3,QQQ
sp500_med,PM,-0.0035930021959303888,-0.0017577364176242,14,18,0.35714285714285715,QQQ
sp500_med,MA,-0.00362617564686505,-0.0006458015338871,15,18,0.4666666666666667,QQQ
sp500_med,ALLE,-0.003626968015903722,-0.00217644379522755,17,18,0.4117647058823529,QQQ
sp500_med,CBOE,-0.003907234005093122,-0.0019454584845206,15,18,0.4,QQQ
sp500_med,LULU,-0.004309924967332088,0.0,4,18,0.25,QQQ
sp500_med,TSLA,-0.004319279919332227,0.0,15,18,0.4666666666666667,QQQ
sp500_med,NXPI,-0.004814450336291195,-0.0,12,18,0.5833333333333334,QQQ
sp500_med,KMI,-0.005531591839617622,0.0,8,18,0.125,QQQ
sp500_med,CFG,-0.005823930812304011,0.0,10,18,0.4,QQQ
sp500_med,AMCR,-0.00583690271148845,-0.0,11,18,0.2727272727272727,QQQ
sp500_med,HLT,-0.006050148028178111,0.0,11,18,0.36363636363636365,QQQ
sp500_med,IBKR,-0.006227515986672167,0.0,10,18,0.2,QQQ
sp500_med,PSX,-0.006347530849162767,-0.0015692059550405,12,18,0.25,QQQ
sp500_med,LYV,-0.0063680826169862335,-0.0068990266271945,17,18,0.29411764705882354,QQQ
sp500_med,APTV,-0.0063907699776244685,-0.00192541070834715,17,18,0.47058823529411764,QQQ
sp500_med,SYF,-0.006429228705184833,0.0,12,18,0.4166666666666667,QQQ
sp500_med,PYPL,-0.0066877711341456385,0.0,9,18,0.2222222222222222,QQQ
sp500_med,V,-0.006880949373578872,-0.0015838423554364,14,18,0.2857142857142857,QQQ
sp500_med,CHTR,-0.008930581048314694,-0.000774728636585,16,18,0.4375,QQQ
sp500_med,DAL,-0.010005571158974406,0.0,9,18,0.3333333333333333,QQQ
sp500_med,ANET,-0.012498875399677435,-0.00093659497981655,12,18,0.25,QQQ
sp500_med,ULTA,-0.013837336856155978,-0.0022677805567205,15,18,0.4,QQQ
sp500_short,MRNA,0.014543853342324584,0.0007084221334448,15,18,0.6,QQQ
sp500_short,VLTO,0.006184753226717221,0.006565093744786,5,5,0.6,QQQ
sp500_short,COIN,0.004235707477651578,0.0,12,18,0.6666666666666666,QQQ
sp500_short,CTVA,0.003028672858747255,-0.0010615210011963,18,18,0.5,QQQ
sp500_short,PLTR,0.002929569872804161,0.0,11,18,0.5454545454545454,QQQ
sp500_short,EXE,0.0024512819450458667,0.0,12,18,0.5833333333333334,QQQ
sp500_short,KVUE,0.00027020526707890004,-0.00150877303797785,8,10,0.375,QQQ
sp500_short,GEHC,0.0002122520786734273,0.0014404371262121,14,15,0.5714285714285714,QQQ
sp500_short,HWM,0.00019321729746230032,0.0,8,18,0.5,QQQ
sp500_short,DOW,0.0001711201310418719,-0.0015913738291522,17,18,0.47058823529411764,QQQ
sp500_short,DAY,-0.0012961066900040224,0.0,16,18,0.5,QQQ
sp500_short,FOX,-0.001424948484606086,-0.0,13,18,0.5384615384615384,QQQ
sp500_short,ABNB,-0.0017863280785523944,0.0,10,18,0.6,QQQ
sp500_short,DELL,-0.002125936874151633,0.0,3,18,0.3333333333333333,QQQ
sp500_short,INVH,-0.0022393227060516665,6.368536930600002e-06,18,18,0.5,QQQ
sp500_short,DASH,-0.0022763755020647333,0.0,13,18,0.46153846153846156,QQQ
sp500_short,VICI,-0.0031681879135967003,-0.0030851962873438,17,18,0.35294117647058826,QQQ
sp500_short,IR,-0.003811534742856266,0.0,12,18,0.3333333333333333,QQQ
sp500_short,FOXA,-0.004156608339567932,-0.0,15,18,0.4666666666666667,QQQ
sp500_short,VST,-0.00429303610999514,0.0,10,18,0.4,QQQ
sp500_short,TTD,-0.004462372776202528,0.0,4,18,0.25,QQQ
sp500_short,HPE,-0.005296947347254261,0.0,7,18,0.5714285714285714,QQQ
sp500_short,HOOD,-0.005956358522877196,-0.0,11,18,0.36363636363636365,QQQ
sp500_short,XYZ,-0.006479644747209672,0.0,14,18,0.42857142857142855,QQQ
sp500_short,UBER,-0.006999069569639656,-0.0036941906860436,14,18,0.35714285714285715,QQQ
sp500_short,LW,-0.007521260094708473,-0.00017012560611555,17,18,0.5294117647058824,QQQ
sp500_short,FTV,-0.008525089586084372,-0.0064794992342331,18,18,0.4444444444444444,QQQ
sp500_short,CEG,-0.008697077358193132,0.0,10,18,0.4,QQQ
sp500_short,DDOG,-0.0098060566137626,-0.01246871530930025,15,18,0.26666666666666666,QQQ
sp500_short,OTIS,-0.009883107815175296,-0.0074455620163700505,18,18,0.2222222222222222,QQQ
sp500_short,CRWD,-0.010955891543729604,-0.003401744628062729,16,18,0.4375,QQQ
sp500_short,APP,-0.012343585460168257,0.0,8,18,0.375,QQQ
sp500_short,CARR,-0.014457274855731799,-0.006380901691282,16,18,0.3125,QQQ
sp600_long,VCEL,0.010802065311791533,0.015471246940235498,13,18,0.8461538461538461,QQQ
sp600_long,LEG,0.010129046936671533,-0.0043164418289257,16,18,0.4375,QQQ
sp600_long,PRDO,0.008046117743847371,-0.0,5,18,1.0,QQQ
sp600_long,MPW,0.004886705619178917,0.0,7,18,0.5714285714285714,QQQ
sp600_long,ADEA,0.004283422830972267,0.0,7,18,0.5714285714285714,QQQ
sp600_long,PBI,0.004273648750205649,0.0,8,18,0.75,QQQ
sp600_long,CXW,0.0038281866705563664,0.0,9,18,0.4444444444444444,QQQ
sp600_long,UVV,0.0028193180001132774,0.0,13,18,0.7692307692307693,QQQ
sp600_long,CENX,0.0028116335035745558,0.0,5,18,0.6,QQQ
sp600_long,HSTM,0.0027383316048840835,0.0,9,18,0.5555555555555556,QQQ
sp600_long,BGC,0.0027232618813047994,0.0030359508678739497,17,18,0.5882352941176471,QQQ
sp600_long,AGO,0.0023577121598424536,0.0,6,18,0.6666666666666666,QQQ
sp600_long,BJRI,0.002334119168247361,0.0,9,18,0.4444444444444444,QQQ
sp600_long,FDP,0.002154445829794383,0.0,4,18,1.0,QQQ
sp600_long,STRA,0.0021418905846308112,0.0,13,18,0.5384615384615384,QQQ
sp600_long,TWI,0.0019743690627502058,-0.00171036359827965,15,18,0.4,QQQ
sp600_long,LUMN,0.0017553502517240228,0.0,12,18,0.5,QQQ
sp600_long,AORT,0.0015057577534898984,0.0,9,18,0.5555555555555556,QQQ
sp600_long,OXM,0.001341461863849898,0.00770150326521645,18,18,0.6111111111111112,QQQ
sp600_long,STBA,0.0013026917494003722,-0.0,2,18,0.5,QQQ
sp600_long,AVA,0.0012854705909116943,3.931604914899625e-06,15,18,0.6,QQQ
sp600_long,CNS,0.0011442333273661612,0.0,11,18,0.5454545454545454,QQQ
sp600_long,SRPT,0.0010700434993708835,0.0,5,18,0.6,QQQ
sp600_long,OI,0.000968229290349262,-0.00455214854117995,18,18,0.4444444444444444,QQQ
sp600_long,UFPT,0.0009545382398193665,0.0,6,18,0.5,QQQ
sp600_long,IDCC,0.0007670800615777385,0.0007908377859716,13,18,0.6923076923076923,QQQ
sp600_long,ASTE,0.0006900159305050784,0.001613198071455,18,18,0.5555555555555556,QQQ
sp600_long,OFG,0.0005664337155456001,0.0,6,18,0.5,QQQ
sp600_long,MATX,0.0004980779481073222,0.0,2,18,0.5,QQQ
sp600_long,GEO,0.00042147698728471937,0.0,8,18,0.5,QQQ
sp600_long,SLG,0.00036078703344753885,0.0,6,18,0.5,QQQ
sp600_long,GVA,0.0,0.0,0,18,,QQQ
sp600_long,UPBD,0.0,0.0,0,18,,QQQ
sp600_long,WT,-2.2879236360627873e-05,0.0,3,18,0.6666666666666666,QQQ
sp600_long,WDFC,-5.191624379098339e-05,0.0,10,18,0.5,QQQ
sp600_long,ITRI,-6.772150632419451e-05,0.00170439982055535,15,18,0.7333333333333333,QQQ
sp600_long,ATGE,-8.272963208737777e-05,0.0,1,18,0.0,QQQ
sp600_long,CWT,-0.00011318619544129054,0.0,7,18,0.42857142857142855,QQQ
sp600_long,MKTX,-0.00021234613410227754,-0.0004013438283863,17,18,0.5294117647058824,QQQ
sp600_long,EZPW,-0.00021986012580192226,-0.0,7,18,0.5714285714285714,QQQ
sp600_long,CE,-0.0002742444549682611,0.0007603380275995,18,18,0.5555555555555556,QQQ
sp600_long,SXT,-0.00031765090434908476,0.0,11,18,0.6363636363636364,QQQ
sp600_long,SHO,-0.00038147739652813896,0.0,8,18,0.5,QQQ
sp600_long,SAFE,-0.0004428329564743055,0.0,16,18,0.5,QQQ
sp600_long,STAA,-0.00047289721932726133,-0.00010957158053045003,18,18,0.5,QQQ
sp600_long,SITC,-0.000473806138553489,0.0,8,18,0.5,QQQ
sp600_long,SNEX,-0.0004759787023100612,-0.0,1,18,0.0,QQQ
sp600_long,RWT,-0.000490746901607533,-0.0021798523160003,16,18,0.4375,QQQ
sp600_long,HTO,-0.0005302479098757032,0.0,8,18,0.5,QQQ
sp600_long,HTLD,-0.0005593225133322221,0.0006449531684825,18,18,0.6111111111111112,QQQ
sp600_long,REX,-0.0006542005039306612,0.0,2,18,0.5,QQQ
sp600_long,ACAD,-0.0006547361952717277,-0.0,4,18,0.5,QQQ
sp600_long,WRLD,-0.0007016613962208554,0.0,5,18,0.6,QQQ
