Date,Suite,N,MeanNetPnL,MedianNetPnL,HitRate,NonFlatHitRate,Scenario
2025-03-31,QQQ,143,0.0037240086042394,-0.0,0.7692307692307693,0.6526315789473685,sp600_med
2025-04-30,QQQ,143,0.0088898021606535,0.0058685942178071,0.8881118881118881,0.8476190476190476,sp600_med
2025-05-30,QQQ,143,0.009035094956575,0.005511120065337,0.8601398601398601,0.803921568627451,sp600_med
2025-06-30,QQQ,143,-0.0048933161741274,-0.0,0.6013986013986014,0.4183673469387755,sp600_med
2025-07-31,QQQ,143,-0.0267862129068087,-0.0249588272833798,0.3146853146853147,0.1478260869565217,sp600_med
2025-08-29,QQQ,143,-0.0123523538054721,-0.0082837810262902,0.3916083916083916,0.2018348623853211,sp600_med
2025-09-30,QQQ,143,0.0026996426595546,0.0,0.6713286713286714,0.5877192982456141,sp600_med
2024-04-30,SPY,143,-0.0045201963082448,0.0,0.6083916083916084,0.3333333333333333,sp600_med
2024-05-31,SPY,143,-0.006200379123382,0.0,0.6153846153846154,0.3529411764705882,sp600_med
2024-06-28,SPY,143,-0.0015161321264919,0.0,0.6783216783216783,0.4457831325301205,sp600_med
2024-07-31,SPY,143,-0.0108579446247763,-0.0,0.5314685314685315,0.3366336633663366,sp600_med
2024-08-30,SPY,143,-0.0292176308735633,-0.0213195689164355,0.3916083916083916,0.0842105263157894,sp600_med
2024-09-30,SPY,143,-0.004706621786387,0.0,0.6223776223776224,0.3493975903614458,sp600_med
2024-10-31,SPY,143,0.0004274466016281,0.0,0.7622377622377622,0.6304347826086957,sp600_med
2024-11-29,SPY,143,-0.0112051412641745,-0.0073616854469261,0.3636363636363636,0.1495327102803738,sp600_med
2024-12-31,SPY,143,-0.0058375592416144,0.0,0.6293706293706294,0.4111111111111111,sp600_med
2025-01-31,SPY,143,-0.005509812123805,0.0,0.5594405594405595,0.3571428571428571,sp600_med
2025-02-28,SPY,143,-0.0102888966796741,-0.0046425217694989,0.4825174825174825,0.2448979591836734,sp600_med
2025-03-31,SPY,143,0.0036378816419103,-0.0,0.7832167832167832,0.651685393258427,sp600_med
2025-04-30,SPY,143,0.0071446847971653,0.0046911171558325,0.8461538461538461,0.7981651376146789,sp600_med
2025-05-30,SPY,143,0.0077592067082587,0.0044770759620806,0.8251748251748252,0.7572815533980582,sp600_med
2025-06-30,SPY,143,-0.0011880600225491,-0.0,0.6363636363636364,0.4951456310679611,sp600_med
2025-07-31,SPY,143,-0.0309039928357235,-0.0290103689061782,0.3006993006993007,0.1071428571428571,sp600_med
2025-08-29,SPY,143,-0.0157272600987155,-0.0134488499474984,0.3426573426573426,0.175438596491228,sp600_med
2025-09-30,SPY,143,0.0026118155077971,0.0,0.6993006993006993,0.5825242718446602,sp600_med
2024-04-30,QQQ,92,-0.0086577882679404,0.0,0.6521739130434783,0.3191489361702128,sp600_short
2024-05-31,QQQ,92,-0.0030373678610605,0.0,0.5652173913043478,0.3442622950819672,sp600_short
2024-06-28,QQQ,93,0.0041863373906382,0.0,0.7204301075268817,0.6,sp600_short
2024-07-31,QQQ,94,-0.0099708012043546,-0.0054863827299396,0.425531914893617,0.2987012987012987,sp600_short
2024-08-30,QQQ,94,-0.0310542694906598,-0.0257235170728266,0.3191489361702128,0.1578947368421052,sp600_short
2024-09-30,QQQ,94,-0.004240884701181,-0.0004921858909913,0.5212765957446809,0.4078947368421052,sp600_short
2024-10-31,QQQ,95,-0.0008813260561585,0.0,0.6947368421052632,0.5857142857142857,sp600_short
2024-11-29,QQQ,95,-0.0022432339048509,-0.0,0.5578947368421052,0.4473684210526316,sp600_short
2024-12-31,QQQ,95,-0.0088216459581898,-0.0,0.5473684210526316,0.3582089552238806,sp600_short
2025-01-31,QQQ,96,-0.0053213873382537,0.0,0.5833333333333334,0.365079365079365,sp600_short
2025-02-28,QQQ,98,-0.0079584915385114,-0.0004689051793377,0.5102040816326531,0.3766233766233766,sp600_short
2025-03-31,QQQ,98,0.0078988327980895,0.000398513784558,0.7448979591836735,0.6621621621621622,sp600_short
2025-04-30,QQQ,98,0.0072995292465523,0.0009721707988387,0.7551020408163265,0.6842105263157895,sp600_short
2025-05-30,QQQ,100,0.0082617784091919,0.0072416473828436,0.81,0.7625,sp600_short
2025-06-30,QQQ,100,-0.0045774907854753,-0.0027484303570495,0.45,0.3452380952380952,sp600_short
2025-07-31,QQQ,101,-0.0272722528995214,-0.0260941260474737,0.2376237623762376,0.1149425287356321,sp600_short
2025-08-29,QQQ,101,-0.0093390855429898,-0.0081801243753802,0.4059405940594059,0.2207792207792207,sp600_short
2025-09-30,QQQ,101,-0.0022974811381172,0.0,0.693069306930693,0.5921052631578947,sp600_short
2024-04-30,SPY,92,-0.0100302247018039,0.0,0.6304347826086957,0.3461538461538461,sp600_short
2024-05-31,SPY,92,-0.0035445315536122,0.0,0.5760869565217391,0.3809523809523809,sp600_short
2024-06-28,SPY,93,0.0002717422201162,0.0,0.6129032258064516,0.5324675324675324,sp600_short
2024-07-31,SPY,94,-0.0158791892553163,-0.0101203443833532,0.3723404255319149,0.2337662337662337,sp600_short
2024-08-30,SPY,94,-0.0328516307629963,-0.0316948168651022,0.2872340425531915,0.1728395061728395,sp600_short
2024-09-30,SPY,94,-0.0044993430483402,-0.0002922416476783,0.5212765957446809,0.4078947368421052,sp600_short
2024-10-31,SPY,95,-0.0012889465743938,0.0,0.7157894736842105,0.578125,sp600_short
2024-11-29,SPY,95,-0.0073121185126041,-0.0051352991548174,0.4421052631578947,0.345679012345679,sp600_short
2024-12-31,SPY,95,-0.0088739543831677,-0.0007347038167079,0.5052631578947369,0.3472222222222222,sp600_short
2025-01-31,SPY,96,-0.0076359434482523,-0.0017165389430053,0.4791666666666667,0.2857142857142857,sp600_short
2025-02-28,SPY,98,-0.0137597234889579,-0.0078814341169613,0.4489795918367347,0.325,sp600_short
2025-03-31,SPY,98,0.0073087862914338,-0.0,0.6938775510204082,0.625,sp600_short
2025-04-30,SPY,98,0.0074943186398813,0.0067097554951257,0.6938775510204082,0.6470588235294118,sp600_short
2025-05-30,SPY,100,0.0089428615294667,0.0094590660124429,0.78,0.7555555555555555,sp600_short
2025-06-30,SPY,100,0.0003405865273356,-0.0,0.55,0.4512195121951219,sp600_short
2025-07-31,SPY,101,-0.0286414499331725,-0.0263877168395451,0.2673267326732673,0.1294117647058823,sp600_short
2025-08-29,SPY,101,-0.0134795574978116,-0.0107989512938516,0.3762376237623762,0.1818181818181818,sp600_short
2025-09-30,SPY,101,-0.0002175916727813,-0.0,0.693069306930693,0.6172839506172839,sp600_short
