Ticker,Market,Sector,Size,Model,Threshold,Band,AUC,PR_AUC,CAGR,Sharpe,MaxDD,TradeRate,Scenario,Suite
DG,SPY,XLP,,LR,0.55,0.02,0.4920479302832244,0.4714190880181582,0.23073773893792016,0.7528467281619112,-0.43615208408366857,0.9713541666666666,sp500_med,SPY
TRGP,SPY,XLE,MDY,RF,0.575,0.06,0.546501612953741,0.5405660820310925,0.0907072459895304,0.7397431154543637,-0.21614007733520824,0.11748251748251748,sp500_med,SPY
SYF,SPY,XLF,MDY,RF,0.65,0.08,0.5403701067615658,0.49593805169733624,0.21459245260696358,0.6397981237517824,-0.504466558296889,0.9303201506591338,sp500_med,SPY
LULU,SPY,XLY,MDY,RF,0.55,0.08,0.5110603887458038,0.479538800713982,0.04962181312631042,0.6279850360305353,-0.06992149382232071,0.023755656108597284,sp500_med,SPY
CPAY,SPY,XLF,,LR,0.65,0.1,0.512868536962819,0.4512453378203619,0.1253853984339559,0.608504656238647,-0.381559381552546,0.8011204481792717,sp500_med,SPY
PSX,SPY,XLE,MDY,LR,0.55,0.02,0.503653905171091,0.45963842482132306,0.14065179076426193,0.565707528704034,-0.4073179862728251,0.9289026275115919,sp500_med,SPY
V,SPY,XLF,,LR,0.65,0.02,0.5078816371681416,0.4750566364036033,0.08764982540334043,0.540815430162754,-0.2357648571983375,0.9964788732394366,sp500_med,SPY
TEL,SPY,XLI,,LR,0.625,0.04,0.504356145421976,0.45899368743166946,0.10539484331163984,0.5329582646003936,-0.32456116437677873,0.9876404494382023,sp500_med,SPY
GM,SPY,XLI,MDY,RF,0.55,0.06,0.51559694618351,0.4973492529195478,0.10299278650506971,0.5113268037318577,-0.3902955254642111,0.3068340306834031,sp500_med,SPY
NCLH,SPY,XLY,MDY,LR,0.575,0.04,0.5261649679247127,0.49366163229376603,0.10686877344313861,0.4533968415900484,-0.49297865365916815,0.5641447368421053,sp500_med,SPY
DAL,SPY,XLI,MDY,RF,0.6,0.1,0.5039243569593094,0.49048807576979103,0.06768980809393899,0.3786319604646176,-0.5705810048049211,0.6830357142857143,sp500_med,SPY
KKR,SPY,XLF,,RF,0.55,0.1,0.49121961348501253,0.47799633948528053,0.028538744609183597,0.3749337723225263,-0.07298382323519881,0.06394557823129252,sp500_med,SPY
BR,SPY,XLI,,LR,0.625,0.08,0.5092388707444792,0.480716518213125,0.056560709264331877,0.36575532928514404,-0.3038038241473172,0.9634146341463414,sp500_med,SPY
APTV,SPY,XLB,MDY,RF,0.55,0.08,0.4800119493780891,0.4463744129294272,0.022584675834398826,0.32419470116998084,-0.0950106127873317,0.05547226386806597,sp500_med,SPY
PAYC,SPY,XLI,,LR,0.6,0.1,0.5120397365295325,0.4660550823438395,0.05031065422236036,0.2902708440205194,-0.1491055843778183,0.10256410256410256,sp500_med,SPY
BX,SPY,XLI,,RF,0.55,0.1,0.4888261908393066,0.45200291382884034,0.017340657099597312,0.2812724131537369,-0.08002193632796994,0.0281214848143982,sp500_med,SPY
KDP,SPY,XLP,,RF,0.55,0.04,0.47723070717031024,0.4901341227338363,0.026657948569319467,0.24591068498723306,-0.20741716522358367,0.8224852071005917,sp500_med,SPY
MA,SPY,XLF,,RF,0.65,0.06,0.47581446022425977,0.4871446127942388,0.016603022729845485,0.18263055742268192,-0.33178602179971306,0.9077936333699231,sp500_med,SPY
SW,SPY,XLB,,LR,0.55,0.1,0.5010689622552266,0.5034077910378512,0.00814443982361901,0.1464283400307371,-0.26239693571582035,0.1889400921658986,sp500_med,SPY
HLT,SPY,XLI,MDY,LR,0.65,0.08,0.506721348826612,0.48429174585246937,0.005184600544214657,0.14037051905452946,-0.37582899633965616,0.61101243339254,sp500_med,SPY
AVGO,SPY,XLK,,RF,0.575,0.1,0.49847777552263034,0.49276079715028404,0.005965950296327849,0.12932071642278065,-0.10677291570195468,0.03324808184143223,sp500_med,SPY
EPAM,SPY,XLY,,LR,0.6,0.02,0.5375508867156427,0.5172958200490628,-0.0430885619725927,0.08128573269069397,-0.6251540282170531,0.7835365853658537,sp500_med,SPY
FTNT,SPY,XLK,,LR,0.575,0.08,0.524192341698973,0.5178131892883477,-0.04418836298532347,0.05154034411123956,-0.6756951706057939,0.5958279009126467,sp500_med,SPY
VRSK,SPY,XLP,,RF,0.6,0.02,0.5011313428839202,0.5152767509943994,-0.011461536042382758,0.03144092581466983,-0.3555570972769022,0.9146183699870634,sp500_med,SPY
ULTA,SPY,XLY,MDY,RF,0.6,0.1,0.5032510573827409,0.506641916201283,-0.05972314580059457,-0.004421660059353032,-0.4922232133480271,0.5630733944954128,sp500_med,SPY
WDAY,SPY,XLK,,RF,0.575,0.02,0.4834075862930424,0.4634870500790822,-0.043732418341488666,-0.019028442441435037,-0.3514059604063906,0.6634460547504025,sp500_med,SPY
CFG,SPY,XLF,MDY,LR,0.575,0.08,0.5084892890772128,0.4517044227496337,-0.08286383527248598,-0.035442488324458385,-0.5896992081025131,0.48091603053435117,sp500_med,SPY
AWK,SPY,XLU,,RF,0.55,0.06,0.4910116753254008,0.4660683396103713,-0.009921149934261075,-0.04924770754493399,-0.14175527765857188,0.24675324675324675,sp500_med,SPY
IQV,SPY,XLV,,LR,0.625,0.02,0.5387602258324691,0.47975804403037126,-0.04264324982214085,-0.05894797778733237,-0.4695086189049582,0.7824620573355818,sp500_med,SPY
CMG,SPY,XLY,,LR,0.575,0.02,0.4709725007713669,0.47386320976756036,-0.06177055142582799,-0.059429450127917685,-0.5618280975037107,0.8759604829857299,sp500_med,SPY
ICE,SPY,XLRE,,LR,0.65,0.06,0.49751118164766994,0.5042959609839953,-0.020727328485880436,-0.06573160787234199,-0.21510561650035576,0.9893842887473461,sp500_med,SPY
UAL,SPY,XLI,MDY,LR,0.6,0.1,0.49079493866512125,0.4925361284157771,-0.10475178824105935,-0.16544126318626615,-0.6185432346487525,0.2052689352360044,sp500_med,SPY
FANG,SPY,XLE,MDY,RF,0.575,0.08,0.508939708939709,0.48383529298109484,-0.02899569205317809,-0.20117175077077454,-0.22763093081600805,0.10144927536231885,sp500_med,SPY
TDG,SPY,XLI,MDY,RF,0.55,0.1,0.46307714575191783,0.45991465275070276,-0.056898313935502154,-0.2283491865680389,-0.32441948490318506,0.1350164654226125,sp500_med,SPY
TSLA,SPY,XLY,,LR,0.55,0.08,0.5127770340621747,0.4672132441806866,-0.19643341797049785,-0.23431152399776772,-0.6806062778580952,0.728629579375848,sp500_med,SPY
MSCI,SPY,XLB,,RF,0.575,0.08,0.5060229475892317,0.5019676694941263,-0.043700828538847936,-0.2805948731959454,-0.22267919087898302,0.2002301495972382,sp500_med,SPY
HCA,SPY,XLV,MDY,LR,0.55,0.1,0.4646874618731953,0.5184816636955553,-0.051441780299594675,-0.3257734624696483,-0.23966379815559724,0.28774928774928776,sp500_med,SPY
KMI,SPY,XLE,MDY,RF,0.65,0.04,0.5027140479119925,0.5207747997270777,-0.10967223902421586,-0.3763832870086472,-0.5159394074792372,0.9050991501416431,sp500_med,SPY
KEYS,SPY,XLI,,RF,0.55,0.1,0.5289731635885482,0.47312401879329313,-0.044020453951971183,-0.41164749703482034,-0.13532700252214802,0.038461538461538464,sp500_med,SPY
PODD,SPY,XLY,,LR,0.55,0.02,0.4942009534874404,0.4857423296603791,-0.2281463382379998,-0.4652862337618563,-0.7638937547830517,0.9272930648769575,sp500_med,SPY
IBKR,SPY,XLF,,RF,0.6,0.1,0.5195004371175221,0.5409834247277222,-0.16461509339363056,-0.4826930607828095,-0.5874941060961938,0.7455357142857143,sp500_med,SPY
TMUS,SPY,XLP,,LR,0.65,0.1,0.5188183347350714,0.5640839701494453,-0.12400561116671949,-0.5817308500486177,-0.5172287023622936,0.8685968819599109,sp500_med,SPY
CBOE,SPY,XLP,,RF,0.575,0.1,0.49614686212852654,0.5570320495394541,-0.03619436611985338,-0.6015919765967215,-0.13312083761099525,0.08660351826792964,sp500_med,SPY
HII,SPY,XLI,MDY,LR,0.55,0.1,0.48773763947514803,0.46256372937793044,-0.10383333089390623,-0.6086614638782248,-0.30417114054062355,0.20142857142857143,sp500_med,SPY
PM,SPY,XLP,,RF,0.575,0.06,0.4845791431326628,0.4889562938014259,-0.1176757303361019,-0.6174814218386683,-0.49914390231760375,0.892018779342723,sp500_med,SPY
MPC,SPY,XLE,MDY,RF,0.55,0.1,0.47257157464212673,0.460010317434288,-0.03615629161142986,-0.6261212773014123,-0.14152378668393506,0.02478134110787172,sp500_med,SPY
LYV,SPY,XLF,MDY,RF,0.55,0.08,0.4734023063869176,0.4908101546892869,-0.13679402515052075,-0.6633306884280932,-0.4396817203729335,0.09769484083424808,sp500_med,SPY
ALLE,SPY,XLI,MDY,LR,0.6,0.08,0.49204374057315237,0.4506348532009679,-0.14666946960678617,-0.699950108466264,-0.49473718637716246,0.5335689045936396,sp500_med,SPY
ZTS,SPY,XLV,,LR,0.6,0.04,0.5237097654118931,0.4802839245727742,-0.13637656348089455,-0.7140775994541878,-0.31555737464328726,0.6309719934102141,sp500_med,SPY
SMCI,SPY,XLK,,RF,0.575,0.1,0.47328816434411275,0.4710907876182826,-0.16177447245715926,-0.716872117068334,-0.5438022399522542,0.07658157602663707,sp500_med,SPY
PSKY,SPY,XLC,MDY,LR,0.625,0.1,0.5177350427350427,0.48436533216790023,-0.28843209127561686,-0.7634420460324899,-0.48483013195311886,0.23511904761904762,sp500_med,SPY
GNRC,SPY,XLI,MDY,LR,0.575,0.08,0.4987270355090095,0.4637191058581731,-0.27988539892072617,-0.8727177275027773,-0.6818785059078738,0.18518518518518517,sp500_med,SPY
FSLR,SPY,XLK,MDY,LR,0.6,0.02,0.47923432304956315,0.47159338594602057,-0.5106639176386856,-0.9492072469227564,-0.940648194601167,0.7925356750823271,sp500_med,SPY
AMCR,SPY,XLB,MDY,RF,0.55,0.1,0.5318519000520563,0.48151202978464225,-0.07510549689728052,-0.9784113943577423,-0.2036466790618593,0.04417670682730924,sp500_med,SPY
GDDY,SPY,XLK,,RF,0.55,0.1,0.4917657305998678,0.5022183248687916,-0.1473940020381731,-1.0144338810199127,-0.3477644982371133,0.22088353413654618,sp500_med,SPY
META,SPY,XLC,,LR,0.65,0.1,0.509907143379396,0.45445836636668374,-0.31756968752941483,-1.075560635421871,-0.4875651510725669,0.8776119402985074,sp500_med,SPY
ANET,SPY,XLK,,RF,0.55,0.1,0.50466787838731,0.5127745022854314,-0.09152540132992337,-1.105987330121593,-0.18619670761328766,0.0074211502782931356,sp500_med,SPY
XYL,SPY,XLI,,LR,0.6,0.02,0.4706188901667625,0.4265174291134144,-0.2296553727754126,-1.16748070053678,-0.5553244314184433,0.9196428571428571,sp500_med,SPY
LDOS,SPY,XLI,,RF,0.55,0.08,0.4909988694232126,0.5131818377429094,-0.1471825677899694,-1.3373800193893413,-0.43873254505392445,0.2261251372118551,sp500_med,SPY
ABBV,SPY,XLV,,RF,0.575,0.08,0.5029788789951392,0.5285694796735669,-0.11382784979596283,-1.3925488776606625,-0.31673205941771576,0.23731587561374795,sp500_med,SPY
NWS,SPY,XLC,MDY,LR,0.6,0.04,0.5329212190914319,0.484240925026025,-0.38402436958317376,-1.4896384373032678,-0.49184653179447047,0.8958333333333334,sp500_med,SPY
NWSA,SPY,XLC,MDY,LR,0.6,0.1,0.5573181356178306,0.48242644647676325,-0.36444038038372417,-1.7675801947526786,-0.45867880586966014,0.6398809523809523,sp500_med,SPY
GEV,SPY,XLK,,LR,0.625,0.02,0.5615384615384615,0.5609662649230276,5.802159395627373,6.7625113971584385,-0.042145929323700315,1.0,sp500_short,SPY
KVUE,SPY,XLP,MDY,RF,0.575,0.1,0.564051638530288,0.4376537835963058,0.8039288184384901,3.220376735771219,-0.06630128255613932,0.6153846153846154,sp500_short,SPY
SOLV,SPY,XLB,MDY,RF,0.65,0.02,0.49038461538461536,0.4842760616498216,0.7886486612584405,2.7512244959454892,-0.04533814962224225,0.8478260869565217,sp500_short,SPY
GEHC,SPY,XLB,,LR,0.55,0.08,0.5546875,0.4617350994962963,0.8127065884759448,2.5620715494785378,-0.0845624172147692,0.9363636363636364,sp500_short,SPY
DOW,SPY,XLB,MDY,RF,0.6,0.06,0.4840693641618497,0.4122985762511978,1.6705283807833502,2.2392437318126754,-0.23444439250406346,0.8959731543624161,sp500_short,SPY
MRNA,SPY,XLV,,RF,0.625,0.04,0.4778951817413356,0.41126516317926826,2.0075378009651663,2.191943952673513,-0.278795617276382,0.9935897435897436,sp500_short,SPY
VLTO,SPY,XLI,MDY,RF,0.65,0.04,0.4991830065359477,0.5011956728533896,0.480719731586996,2.1565230043336503,-0.08793204828820667,0.9285714285714286,sp500_short,SPY
INVH,SPY,XLRE,MDY,RF,0.65,0.02,0.4614286417565106,0.450955919576924,0.3640232848264655,1.5646297334096173,-0.21294823692179432,0.9506172839506173,sp500_short,SPY
CARR,SPY,XLI,MDY,LR,0.625,0.02,0.5092241092241092,0.4556093466170308,0.8338986458176016,1.4480132436956517,-0.4582640071860675,1.0,sp500_short,SPY
FTV,SPY,XLI,MDY,RF,0.625,0.02,0.5239970730027548,0.4847433558849177,0.4576241970087569,1.297585326198216,-0.3031646530589106,0.7534562211981567,sp500_short,SPY
ABNB,SPY,XLY,,RF,0.55,0.1,0.5666788454512239,0.5158942676020879,0.29673813611928157,1.2432544508243244,-0.18831512342560797,0.45023696682464454,sp500_short,SPY
UBER,SPY,XLI,MDY,RF,0.575,0.04,0.5673286052009456,0.5545395220036295,0.3298162416428152,0.9300401031605879,-0.419877995651313,0.7835051546391752,sp500_short,SPY
OTIS,SPY,XLI,MDY,RF,0.55,0.1,0.44598373983739836,0.4669982854387627,0.16609492605589282,0.8772071067182913,-0.13926415267368575,0.25,sp500_short,SPY
VICI,SPY,XLRE,MDY,RF,0.65,0.02,0.48495795702273437,0.47350732284065217,0.13634166890308852,0.7404141377269027,-0.24239968552326052,0.9972144846796658,sp500_short,SPY
DAY,SPY,XLY,,RF,0.65,0.02,0.49708304735758413,0.4451620961836962,0.22007573115900558,0.6937655730238723,-0.3214829510918902,1.0,sp500_short,SPY
DDOG,SPY,XLK,,LR,0.65,0.08,0.5147027027027027,0.5028561054904389,0.179216159751582,0.6327528028749164,-0.21281220576608006,0.8351648351648352,sp500_short,SPY
HPE,SPY,XLK,MDY,RF,0.575,0.06,0.4884090535430482,0.45408261389371013,0.08663491355765895,0.41356484753363215,-0.3016870121275541,0.5170212765957447,sp500_short,SPY
FOXA,SPY,XLF,MDY,RF,0.6,0.02,0.4931506849315069,0.5059560964675964,0.07221593945831462,0.37352563819274964,-0.3196825817033292,0.9766666666666667,sp500_short,SPY
TTD,SPY,XLY,,LR,0.6,0.02,0.4942250872951921,0.46752308945180127,0.02018931399597479,0.26787635318452285,-0.350138060124207,0.8108747044917257,sp500_short,SPY
FOX,SPY,XLF,MDY,LR,0.65,0.08,0.5665230272017238,0.5429015545512172,0.01776419940472862,0.22043487995603914,-0.38850046049412645,0.9632107023411371,sp500_short,SPY
DELL,SPY,XLK,,RF,0.55,0.1,0.5444728616084115,0.5216762216484437,-0.012717616253974828,0.01841712446044287,-0.19029085496806397,0.06542056074766354,sp500_short,SPY
CTVA,SPY,XLB,MDY,RF,0.625,0.02,0.49745803357314144,0.5365551397097137,-0.10995670889280007,-0.15433827816413956,-0.43447773450425586,1.0,sp500_short,SPY
CEG,SPY,XLK,,LR,0.6,0.02,0.5351315351315352,0.5314593534149484,-0.24843673406937417,-0.19632637633801445,-0.2882952313064556,0.9548387096774194,sp500_short,SPY
EXE,SPY,XLE,MDY,LR,0.55,0.08,0.5296709753231492,0.5844183956261271,-0.1963623648697158,-0.4420271219999045,-0.3437693157540108,0.9556650246305419,sp500_short,SPY
APP,SPY,XLC,,RF,0.55,0.1,0.5620748299319728,0.5595216816492724,-0.29524279831182865,-0.5759907737810693,-0.46188065094087283,0.23195876288659795,sp500_short,SPY
VST,SPY,XLK,,RF,0.55,0.04,0.5117911791179118,0.5442789032219456,-0.41665087688203795,-0.6124433312393411,-0.8071631718221837,0.6398104265402843,sp500_short,SPY
IR,SPY,XLI,MDY,RF,0.55,0.08,0.4961091540038909,0.4580630704962396,-0.0807711728486904,-0.6148104840187547,-0.16945728245190428,0.061381074168797956,sp500_short,SPY
HWM,SPY,XLI,MDY,RF,0.65,0.04,0.5415292285138354,0.571840372107123,-0.2752235980142873,-0.6413004924628104,-0.5943257480086868,0.6028708133971292,sp500_short,SPY
COIN,SPY,XLY,,LR,0.55,0.08,0.48397435897435903,0.450047245941392,-0.5641601316290024,-0.6466574420256043,-0.6427144514593854,0.9742268041237113,sp500_short,SPY
CRWD,SPY,XLK,,RF,0.55,0.08,0.4830656934306569,0.4704367071601282,-0.2423350163565673,-0.6928954629564112,-0.44458645495761473,0.6027874564459931,sp500_short,SPY
DASH,SPY,XLY,,RF,0.6,0.02,0.46863767074047447,0.5079218750805963,-0.33046724341810185,-0.8472662468307126,-0.42987566572660685,0.943127962085308,sp500_short,SPY
XYZ,SPY,XLY,,RF,0.575,0.1,0.47427113974010504,0.46673505601714116,-0.27458771551403294,-0.8920907035736254,-0.6097231948550642,0.3956989247311828,sp500_short,SPY
HOOD,SPY,XLY,,LR,0.6,0.08,0.4735588972431078,0.5197573899964936,-0.7757149690642899,-1.43591997854867,-0.6535422283679921,0.88268156424581,sp500_short,SPY
PLTR,SPY,XLY,,LR,0.55,0.02,0.5063437139561707,0.5783306774480761,-0.7804441330832412,-1.6097404457075746,-0.7733920053904554,1.0,sp500_short,SPY
LW,SPY,XLV,MDY,LR,0.625,0.08,0.46830961471711213,0.4689613566187506,-0.42929992511353554,-2.144998995615338,-0.6120231007235821,0.2403846153846154,sp500_short,SPY
AKR,SPY,XLRE,MDY,RF,0.575,0.1,0.5662462854243676,0.5156590468830208,0.18500650852814604,2.224761987237985,-0.0324533102980461,0.0870488322717622,sp600_long,SPY
SAFE,SPY,XLRE,MDY,RF,0.625,0.02,0.5495919417689876,0.46805562836056624,1.2014549469098883,2.068051701880447,-0.34367766977628644,0.9915074309978769,sp600_long,SPY
DXC,SPY,XLI,MDY,LR,0.625,0.04,0.5121411413738328,0.47337782899436676,0.9886222776350484,1.6453523565519261,-0.4543512648602974,0.6981339187705817,sp600_long,SPY
USNA,SPY,XLB,MDY,RF,0.6,0.08,0.5325252623396812,0.4781930076574381,0.6391304815775063,1.5119002321974515,-0.2703286603492654,0.9176728869374314,sp600_long,SPY
PRAA,SPY,XLI,IJR,LR,0.575,0.08,0.5318627689730077,0.4763957455705743,0.8535694639619829,1.4888885874973787,-0.5640967369356418,0.8111964873765093,sp600_long,SPY
RAMP,SPY,XLC,,RF,0.55,0.1,0.47235039653929345,0.4127183828599522,0.19869304517985098,1.4105859419055815,-0.05295878519415098,0.1488095238095238,sp600_long,SPY
AZTA,SPY,XLI,MDY,RF,0.575,0.08,0.498551525016471,0.4687910963884608,0.8277868000390085,1.4006204612822557,-0.46977612291639304,0.6454445664105378,sp600_long,SPY
RWT,SPY,XLRE,MDY,RF,0.65,0.08,0.5122904415793126,0.4510942006096298,0.4298121101752852,1.308148219737528,-0.2847537991506883,0.8662420382165605,sp600_long,SPY
NWL,SPY,XLB,MDY,LR,0.625,0.06,0.49682586047417354,0.46302635078338344,0.8143976185023118,1.2888489559609964,-0.5318537485140167,0.9077936333699231,sp600_long,SPY
RHI,SPY,XLB,MDY,RF,0.55,0.08,0.5175443743582221,0.45789018004234666,0.41790178635801944,1.2753738131271453,-0.30257790470606805,0.5488474204171241,sp600_long,SPY
HIW,SPY,XLRE,MDY,LR,0.625,0.02,0.5656733690148994,0.5196171251865741,0.4420591195650656,1.2444434886263533,-0.189819349786439,0.802547770700637,sp600_long,SPY
HOPE,SPY,XLF,IJR,LR,0.65,0.04,0.5017732219199378,0.46278908891191584,0.5253174172657518,1.2212760504070812,-0.39713698743930226,0.9538968166849616,sp600_long,SPY
KMT,SPY,XLI,MDY,RF,0.6,0.04,0.5002272969077948,0.48613192060831256,0.5971798165114668,1.2060306361749908,-0.47487258200329263,0.9780461031833151,sp600_long,SPY
INVX,SPY,XLE,MDY,LR,0.625,0.02,0.4840717136104762,0.4798016194111735,0.5705088015872875,1.182023238636332,-0.4713525408077339,0.960482985729967,sp600_long,SPY
FMC,SPY,XLB,MDY,LR,0.55,0.08,0.5103949199721642,0.5025503533499915,0.2842020219611501,1.164754147130013,-0.15459203498349516,0.27771679473106475,sp600_long,SPY
EPC,SPY,XLP,MDY,RF,0.625,0.06,0.5255647286482492,0.5003761861259304,0.3693782054725576,1.162278835089413,-0.3508309867129623,0.995609220636663,sp600_long,SPY
ECPG,SPY,XLI,MDY,LR,0.55,0.08,0.5049954277487012,0.44674573729257466,0.4924937660261044,1.1329916966170899,-0.2990842966110304,0.7914379802414928,sp600_long,SPY
VSH,SPY,XLI,MDY,LR,0.575,0.04,0.49303163017031626,0.44161918462311717,0.5840673063731416,1.119662332065819,-0.5439750196546308,0.9802414928649835,sp600_long,SPY
LNC,SPY,XLF,,LR,0.625,0.02,0.5041261221216191,0.4772755521771863,0.4466854217577376,1.1088278033303651,-0.33242808923612277,0.9989023051591658,sp600_long,SPY
SCL,SPY,XLB,IJR,LR,0.65,0.1,0.5329688503220033,0.4727315325725855,0.412280814016766,1.087757442814518,-0.47443635170616805,0.995609220636663,sp600_long,SPY
AVA,SPY,XLU,IJR,LR,0.65,0.02,0.5324543118910272,0.5201933261157246,0.22982224613781166,1.0790581026366601,-0.2532145972368798,0.9890230515916575,sp600_long,SPY
LEG,SPY,XLB,MDY,RF,0.55,0.06,0.5170394346756869,0.48315767881431,0.4555509752089286,1.0766493494380394,-0.44093733760206344,0.7826564215148188,sp600_long,SPY
IAC,SPY,XLY,,LR,0.65,0.04,0.47857632093933467,0.4178156905348391,0.3969347540731456,1.0551021053617782,-0.36233668757297155,0.9484083424807903,sp600_long,SPY
MGPI,SPY,XLB,MDY,LR,0.65,0.08,0.5081042988019733,0.49575494548193055,0.4067413529253243,1.0545044945755229,-0.4819371718631206,0.8803512623490669,sp600_long,SPY
UTL,SPY,XLU,MDY,RF,0.55,0.08,0.5256992786337731,0.4891185871881946,0.21733167931484965,1.0330197696476127,-0.20416787517337642,0.7047200878155873,sp600_long,SPY
FUN,SPY,XLY,MDY,RF,0.575,0.08,0.5013907868849281,0.45361144159497757,0.3863087652657333,1.0275180120403171,-0.2898010037400386,0.5093304061470911,sp600_long,SPY
CNMD,SPY,XLB,IJR,LR,0.65,0.02,0.5201083015036503,0.48997355794671094,0.4622155839262132,1.020740312256021,-0.46844855974144106,1.0,sp600_long,SPY
MRTN,SPY,XLI,IJR,LR,0.575,0.02,0.5146440247889523,0.4683398901622095,0.3528132125421217,1.0121465386912385,-0.5476428944603974,0.9571899012074643,sp600_long,SPY
GTY,SPY,XLRE,IJR,RF,0.65,0.06,0.47187454252671646,0.4264101916482188,0.19455434308887454,1.0044938700503907,-0.2267043169627797,0.9532908704883227,sp600_long,SPY
ARCB,SPY,XLI,IJR,LR,0.625,0.02,0.5015183266391136,0.4550258377042399,0.5493489474452924,1.000590850847837,-0.720886845421727,0.9967069154774972,sp600_long,SPY
HUBG,SPY,XLI,IJR,LR,0.55,0.02,0.5331462797662315,0.483717813971315,0.38664911033905636,0.9770300977185046,-0.5211596097669668,0.995609220636663,sp600_long,SPY
ELME,SPY,XLRE,MDY,RF,0.65,0.02,0.45480605246924777,0.4229033321571762,0.26370104950429263,0.9675801857203141,-0.31481848225524467,0.9978768577494692,sp600_long,SPY
OMCL,SPY,XLRE,IJR,RF,0.625,0.02,0.5493223164456041,0.5153441709285483,0.43618415490873197,0.964135153341126,-0.5007119441003384,0.9957537154989384,sp600_long,SPY
DIOD,SPY,XLK,MDY,LR,0.65,0.1,0.4764912451836316,0.43426106862279656,0.4931398864549399,0.9612505951825406,-0.6419353893891672,0.9615806805708014,sp600_long,SPY
ICUI,SPY,XLB,IJR,LR,0.65,0.04,0.48970040172305307,0.45786938302556723,0.4138950231399392,0.9570065220594267,-0.42675445462490014,0.9725576289791438,sp600_long,SPY
AMN,SPY,XLB,IJR,RF,0.6,0.04,0.49046902432906947,0.47570970162651915,0.42515059102123076,0.9566203563519836,-0.5241844131758528,0.9034028540065862,sp600_long,SPY
CSR,SPY,XLRE,IJR,RF,0.65,0.02,0.5275551832155605,0.477088582626408,0.2532008790166884,0.9565165292127195,-0.3163771644376693,0.9915074309978769,sp600_long,SPY
MAN,SPY,XLB,MDY,RF,0.6,0.1,0.5143210955710955,0.47597130548201116,0.3161832283050956,0.9449540511344033,-0.33196937794411785,0.47091108671789245,sp600_long,SPY
OXM,SPY,XLY,IJR,RF,0.575,0.1,0.5251382019202793,0.4898981999683678,0.4016519384171777,0.9442496865190663,-0.6824176378907971,0.8331503841931943,sp600_long,SPY
CENT,SPY,XLI,MDY,RF,0.55,0.1,0.493742795177898,0.4441146436952641,0.27191218630992164,0.915053333010809,-0.2871414833726067,0.7552140504939627,sp600_long,SPY
ROG,SPY,XLB,IJR,LR,0.55,0.08,0.47653107706025444,0.4582239437603284,0.17371871283829754,0.9114798616675873,-0.18815205945039437,0.1986827661909989,sp600_long,SPY
HAFC,SPY,XLF,IJR,LR,0.6,0.1,0.47735014612808946,0.45098084707085806,0.344336099351799,0.8917534428463847,-0.45600588935953057,0.9791437980241493,sp600_long,SPY
SFNC,SPY,XLF,IJR,LR,0.625,0.02,0.4831422464049747,0.4360235402171263,0.3140560846904641,0.8790569204672359,-0.3759527740845514,0.9473106476399561,sp600_long,SPY
BCPC,SPY,XLI,IJR,RF,0.575,0.04,0.5122484816733609,0.46946627354438025,0.2616578023677334,0.8748318925399967,-0.3506553990130835,0.9330406147091108,sp600_long,SPY
TMP,SPY,XLF,IJR,RF,0.575,0.08,0.5179418197301953,0.490966887909007,0.25783581551750223,0.8670854182761764,-0.5840805456313778,0.6311745334796927,sp600_long,SPY
SHO,SPY,XLY,MDY,LR,0.65,0.02,0.5166643967546745,0.4598333606805194,0.3219209240018319,0.8574071186793432,-0.5077325477702911,1.0,sp600_long,SPY
OTTR,SPY,XLI,IJR,RF,0.625,0.1,0.5322180195907283,0.4881181628856872,0.18253450321883635,0.856340356957848,-0.33189156191745794,0.41822173435784854,sp600_long,SPY
BFH,SPY,XLF,MDY,LR,0.6,0.02,0.4914731688399826,0.45520602771173074,0.40691740034654345,0.8497281262247155,-0.5890957228310332,0.9967069154774972,sp600_long,SPY
ASTE,SPY,XLI,IJR,LR,0.625,0.02,0.48570323454044384,0.47383924859702353,0.36909211416062737,0.8483147787607365,-0.6107955549270254,0.9132821075740944,sp600_long,SPY
DLX,SPY,XLI,IJR,RF,0.55,0.04,0.504412667179692,0.4534044113431552,0.31602865656823353,0.8470929620871662,-0.40291002465071946,0.8199780461031834,sp600_long,SPY
TRST,SPY,XLF,IJR,RF,0.575,0.04,0.49978741291176665,0.46859062795770434,0.2530758736251377,0.8417640272241067,-0.37333628601127544,0.9615806805708014,sp600_long,SPY
KWR,SPY,XLB,IJR,RF,0.575,0.02,0.500743006993007,0.46253859093670757,0.33491259080143654,0.8152189012720832,-0.6329549815109548,0.9560922063666301,sp600_long,SPY
TDW,SPY,XLE,MDY,RF,0.55,0.1,0.5060272915762574,0.5066009229061115,0.07839472920820856,0.8139376542927771,-0.064943869183954,0.021953896816684963,sp600_long,SPY
AMWD,SPY,XLI,IJR,RF,0.6,0.04,0.5281049793693894,0.5165405308760949,0.330383827314763,0.810354937980847,-0.5446029029426034,0.8913282107574094,sp600_long,SPY
JJSF,SPY,XLP,IJR,LR,0.625,0.02,0.5032064342123135,0.46537175004438236,0.19102213340831686,0.8084484762076551,-0.40511849898852026,0.9198682766190999,sp600_long,SPY
