Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL,Suite,SignalDate
INN,2024-05-31,SPY,XLI,MDY,RF,0.6,0.02,0.5409072962446101,-1,0.029326570828349795,-0.030326570828349796,SPY,2024-05-31
GNL,2024-05-31,SPY,XLRE,MDY,RF,0.65,0.04,0.5928237213016903,-1,0.029550454158481024,-0.030550454158481025,SPY,2024-05-31
CCS,2024-05-31,SPY,XLB,MDY,RF,0.625,0.1,0.5214355220125718,-1,0.029808923732422374,-0.030808923732422375,SPY,2024-05-31
CZR,2024-05-31,SPY,XLB,MDY,RF,0.575,0.02,0.5452933093605615,-1,0.030904073392343995,-0.031904073392343996,SPY,2024-05-31
VCYT,2024-05-31,SPY,XLY,MDY,RF,0.625,0.08,0.5338345151753279,-1,0.03153706830638204,-0.03253706830638204,SPY,2024-05-31
RC,2024-05-31,SPY,XLB,MDY,RF,0.65,0.06,0.5035549149766166,-1,0.03367956317431791,-0.03467956317431791,SPY,2024-05-31
SBH,2024-05-31,SPY,XLB,MDY,LR,0.65,0.04,0.5160107059844407,-1,0.03372875994350292,-0.03472875994350292,SPY,2024-05-31
VIRT,2024-05-31,SPY,XLF,,RF,0.65,0.02,0.5239316573942123,-1,0.04071509508756148,-0.04171509508756148,SPY,2024-05-31
RUN,2024-05-31,SPY,XLRE,MDY,RF,0.625,0.02,0.5399107797752821,-1,0.04119371012468792,-0.04219371012468792,SPY,2024-05-31
PEB,2024-05-31,SPY,XLI,MDY,LR,0.6,0.02,0.5531154785648451,-1,0.04301033534218033,-0.04401033534218033,SPY,2024-05-31
BOOT,2024-05-31,SPY,XLY,MDY,LR,0.55,0.08,0.42532432892956323,-1,0.04466604041458058,-0.04566604041458058,SPY,2024-05-31
LGIH,2024-05-31,SPY,XLB,MDY,RF,0.65,0.02,0.5116489503423225,-1,0.04477356900056426,-0.045773569000564264,SPY,2024-05-31
PRKS,2024-05-31,SPY,XLI,MDY,RF,0.6,0.08,0.5179744707772753,-1,0.04589022007004842,-0.04689022007004842,SPY,2024-05-31
SABR,2024-05-31,SPY,XLI,MDY,RF,0.65,0.04,0.5055257092365243,-1,0.050223972111231335,-0.051223972111231336,SPY,2024-05-31
FOXF,2024-05-31,SPY,XLI,MDY,RF,0.65,0.02,0.5072920380688494,-1,0.0539788445669921,-0.0549788445669921,SPY,2024-05-31
TRUP,2024-05-31,QQQ,XLY,MDY,RF,0.65,0.08,0.48025954129788206,-1,-0.045853249207287436,0.044853249207287435,QQQ,2024-05-31
VTOL,2024-05-31,QQQ,XLE,IJR,RF,0.625,0.04,0.536519869162791,-1,-0.033617869642163185,0.032617869642163184,QQQ,2024-05-31
MXL,2024-05-31,QQQ,XLK,,LR,0.65,0.02,0.570740254981144,-1,-0.030245106375727394,0.029245106375727394,QQQ,2024-05-31
QNST,2024-05-31,QQQ,XLF,MDY,LR,0.575,0.02,0.44721895710063786,-1,-0.024716142974157543,0.023716142974157542,QQQ,2024-05-31
SSTK,2024-05-31,QQQ,XLY,IJR,LR,0.65,0.06,0.5527360552158447,-1,-0.022928823636141925,0.021928823636141924,QQQ,2024-05-31
MWA,2024-05-31,QQQ,XLI,MDY,LR,0.575,0.1,0.3838583322814641,-1,-0.019213931167306103,0.018213931167306102,QQQ,2024-05-31
VTLE,2024-05-31,QQQ,XLE,MDY,LR,0.625,0.06,0.5582484127513615,-1,-0.019045821773546516,0.018045821773546515,QQQ,2024-05-31
AOSL,2024-05-31,QQQ,XLK,MDY,LR,0.55,0.1,0.3509912063727913,-1,-0.017495795259648055,0.016495795259648054,QQQ,2024-05-31
TDC,2024-05-31,QQQ,XLY,,LR,0.625,0.02,0.5569354445953103,-1,-0.015182173688966138,0.014182173688966137,QQQ,2024-05-31
DNOW,2024-05-31,QQQ,XLE,IJR,RF,0.6,0.02,0.4748585495760794,-1,-0.012901409938489733,0.011901409938489732,QQQ,2024-05-31
SFBS,2024-05-31,QQQ,XLF,IJR,RF,0.65,0.04,0.5510405742023842,-1,-0.01282024288959875,0.01182024288959875,QQQ,2024-05-31
BLMN,2024-05-31,QQQ,XLB,MDY,LR,0.65,0.06,0.4631307722820518,-1,-0.012507201580701,0.011507201580701,QQQ,2024-05-31
FRPT,2024-05-31,QQQ,XLI,,LR,0.55,0.04,0.6394704970926772,1,0.012006907036229478,0.011006907036229478,QQQ,2024-05-31
QRVO,2024-05-31,QQQ,XLK,,RF,0.625,0.06,0.5480194705101306,-1,-0.011325586940488118,0.010325586940488119,QQQ,2024-05-31
NBHC,2024-05-31,QQQ,XLF,IJR,LR,0.65,0.06,0.7568536733699187,1,0.010692595801546193,0.009692595801546192,QQQ,2024-05-31
ENOV,2024-05-31,QQQ,XLB,MDY,LR,0.65,0.08,0.475804546160151,-1,-0.010303288442445874,0.009303288442445875,QQQ,2024-05-31
MARA,2024-05-31,QQQ,XLY,,LR,0.55,0.1,0.3266059274655674,-1,-0.010190737429158898,0.009190737429158897,QQQ,2024-05-31
AMPH,2024-05-31,QQQ,XLV,IJR,RF,0.625,0.08,0.5090564287616871,-1,-0.009970677158527001,0.008970677158527,QQQ,2024-05-31
LPG,2024-05-31,QQQ,XLE,MDY,LR,0.6,0.02,0.7804508904043688,1,0.008988523359585096,0.007988523359585095,QQQ,2024-05-31
HI,2024-05-31,QQQ,XLI,IJR,RF,0.575,0.04,0.4744872584542324,-1,-0.008869949891669445,0.007869949891669444,QQQ,2024-05-31
CUBI,2024-05-31,QQQ,XLF,IJR,RF,0.6,0.06,0.46769976378804023,-1,-0.008565904376347014,0.0075659043763470135,QQQ,2024-05-31
MMI,2024-05-31,QQQ,XLRE,MDY,LR,0.6,0.1,0.41496546910733234,-1,-0.008286266968587926,0.007286266968587926,QQQ,2024-05-31
EVTC,2024-05-31,QQQ,XLF,MDY,RF,0.65,0.04,0.5607096653610142,-1,-0.00799066751172514,0.00699066751172514,QQQ,2024-05-31
SEDG,2024-05-31,QQQ,XLB,MDY,RF,0.65,0.02,0.4964361916031711,-1,-0.007769681024387994,0.006769681024387994,QQQ,2024-05-31
PARR,2024-05-31,QQQ,XLE,MDY,RF,0.6,0.06,0.5080428855566052,-1,-0.00728271053503746,0.00628271053503746,QQQ,2024-05-31
WD,2024-05-31,QQQ,XLRE,IJR,RF,0.625,0.02,0.5866572170951718,-1,-0.007198288773885333,0.006198288773885333,QQQ,2024-05-31
TFIN,2024-05-31,QQQ,XLF,IJR,LR,0.625,0.04,0.5117849901332004,-1,-0.006262929128102519,0.005262929128102519,QQQ,2024-05-31
ANGI,2024-05-31,QQQ,XLY,,LR,0.575,0.1,0.45296370739477704,-1,-0.005949889490823179,0.004949889490823179,QQQ,2024-05-31
CC,2024-05-31,QQQ,XLB,MDY,LR,0.625,0.02,0.531675733593317,-1,-0.005268534819112056,0.004268534819112056,QQQ,2024-05-31
KALU,2024-05-31,QQQ,XLB,MDY,LR,0.65,0.04,0.6075027462637967,-1,-0.003560121259833569,0.002560121259833569,QQQ,2024-05-31
TRNO,2024-05-31,QQQ,XLRE,MDY,RF,0.65,0.04,0.5941386290466453,-1,-0.002762958005803756,0.0017629580058037561,QQQ,2024-05-31
TNDM,2024-05-31,QQQ,XLK,,RF,0.6,0.1,0.4941727646982483,-1,-0.0021803635717179987,0.0011803635717179987,QQQ,2024-05-31
ESI,2024-05-31,QQQ,XLB,MDY,RF,0.625,0.02,0.5441190723594276,-1,-0.0014522066670037076,0.0004522066670037076,QQQ,2024-05-31
JBTM,2024-05-31,QQQ,XLI,IJR,LR,0.65,0.08,0.5701484901788864,0,0.0068377579134576575,0.0,QQQ,2024-05-31
AAT,2024-05-31,QQQ,XLRE,MDY,RF,0.625,0.1,0.555910582541566,0,0.0148562027997882,0.0,QQQ,2024-05-31
NOG,2024-05-31,QQQ,XLE,MDY,LR,0.55,0.1,0.5905039210095532,0,-0.011341139367956724,-0.0,QQQ,2024-05-31
PINC,2024-05-31,QQQ,XLF,MDY,RF,0.625,0.04,0.617898986211065,0,0.01491420240774104,0.0,QQQ,2024-05-31
RUN,2024-05-31,QQQ,XLRE,MDY,LR,0.65,0.1,0.6277189929116385,0,0.034641555892420524,0.0,QQQ,2024-05-31
MYRG,2024-05-31,QQQ,XLI,IJR,RF,0.575,0.1,0.5069124007938833,0,0.009938935374250146,0.0,QQQ,2024-05-31
MTUS,2024-05-31,QQQ,XLB,IJR,RF,0.55,0.08,0.49379458474472665,0,-0.010543515124605348,-0.0,QQQ,2024-05-31
GKOS,2024-05-31,QQQ,XLY,,RF,0.575,0.1,0.5541960216343675,0,0.011533187550584975,0.0,QQQ,2024-05-31
MSGS,2024-05-31,QQQ,XLI,MDY,RF,0.575,0.08,0.5828828328019623,0,0.023343745654540216,0.0,QQQ,2024-05-31
QTWO,2024-05-31,QQQ,XLY,,LR,0.575,0.1,0.5169584521024084,0,-0.009517796140696467,-0.0,QQQ,2024-05-31
LRN,2024-05-31,QQQ,XLF,IJR,RF,0.55,0.08,0.5436062311929476,0,0.00041931068774582296,0.0,QQQ,2024-05-31
GRBK,2024-05-31,QQQ,XLB,MDY,LR,0.6,0.06,0.5755179084035474,0,0.023327804386279977,0.0,QQQ,2024-05-31
LQDT,2024-05-31,QQQ,XLI,IJR,LR,0.575,0.1,0.5348389050461728,0,0.0006215618716659656,0.0,QQQ,2024-05-31
LMAT,2024-05-31,QQQ,XLY,IJR,RF,0.55,0.1,0.5181160207439407,0,-0.0063674069331018344,-0.0,QQQ,2024-05-31
PJT,2024-05-31,QQQ,XLF,MDY,LR,0.625,0.1,0.670907791267178,0,0.02400537074963042,0.0,QQQ,2024-05-31
PMT,2024-05-31,QQQ,XLRE,MDY,RF,0.575,0.1,0.5793443567363598,0,0.021598904009161066,0.0,QQQ,2024-05-31
KW,2024-05-31,QQQ,XLRE,IJR,RF,0.6,0.08,0.5201932221561095,0,0.008124447363981041,0.0,QQQ,2024-05-31
KOP,2024-05-31,QQQ,XLB,MDY,RF,0.55,0.1,0.5038476313663097,0,0.0066704020336175495,0.0,QQQ,2024-05-31
KN,2024-05-31,QQQ,XLI,MDY,RF,0.575,0.04,0.5986536716038574,0,0.01848652111943428,0.0,QQQ,2024-05-31
IBP,2024-05-31,QQQ,XLB,MDY,RF,0.55,0.08,0.547510784958679,0,0.014410925140154686,0.0,QQQ,2024-05-31
PLAY,2024-05-31,QQQ,XLI,MDY,LR,0.625,0.04,0.596113762266995,0,0.055636891302640705,0.0,QQQ,2024-05-31
KAR,2024-05-31,QQQ,XLI,MDY,LR,0.55,0.1,0.6040741039282118,0,0.014000151782455734,0.0,QQQ,2024-05-31
SPNT,2024-05-31,QQQ,XLF,MDY,RF,0.55,0.1,0.5181520711460705,0,-0.006132964976403214,-0.0,QQQ,2024-05-31
ENVA,2024-05-31,QQQ,XLF,IJR,RF,0.55,0.04,0.5361482030832009,0,-0.0048085902466755365,-0.0,QQQ,2024-05-31
AROC,2024-05-31,QQQ,XLE,MDY,RF,0.6,0.1,0.5082575704939507,0,-0.0014150141938620948,-0.0,QQQ,2024-05-31
BCC,2024-05-31,QQQ,XLI,MDY,RF,0.55,0.08,0.5171117469683879,0,0.016194703524609617,0.0,QQQ,2024-05-31
AWI,2024-05-31,QQQ,XLI,MDY,RF,0.55,0.1,0.5179033324800827,0,0.015316524645418857,0.0,QQQ,2024-05-31
VBTX,2024-05-31,QQQ,XLF,IJR,RF,0.65,0.06,0.591274280258279,0,0.006817692166720402,0.0,QQQ,2024-05-31
ATEN,2024-05-31,QQQ,XLI,MDY,RF,0.575,0.1,0.5229802943736765,0,-0.015137685004725008,-0.0,QQQ,2024-05-31
ASTH,2024-05-31,QQQ,XLB,,LR,0.575,0.1,0.4984409738167492,0,0.021996342303410247,0.0,QQQ,2024-05-31
ARR,2024-05-31,QQQ,XLRE,MDY,LR,0.6,0.08,0.5522646200172098,0,0.023457588339075963,0.0,QQQ,2024-05-31
ARI,2024-05-31,QQQ,XLRE,MDY,LR,0.65,0.02,0.6511209730176888,0,0.022956623441253043,0.0,QQQ,2024-05-31
SHAK,2024-05-31,QQQ,XLY,MDY,RF,0.575,0.08,0.5309688449438191,0,-0.02145367749710658,-0.0,QQQ,2024-05-31
VRTS,2024-05-31,QQQ,XLF,MDY,RF,0.575,0.08,0.49511429137945845,0,0.021304901745138934,0.0,QQQ,2024-05-31
ALRM,2024-05-31,QQQ,XLY,,RF,0.6,0.04,0.561078663111707,0,-0.012716428718210241,-0.0,QQQ,2024-05-31
WSR,2024-05-31,QQQ,XLRE,IJR,LR,0.625,0.1,0.605356572935066,0,0.01004411485393893,0.0,QQQ,2024-05-31
YELP,2024-05-31,QQQ,XLY,MDY,LR,0.6,0.06,0.5407325707780314,0,-0.0015166860658323792,-0.0,QQQ,2024-05-31
ADUS,2024-05-31,QQQ,XLB,,RF,0.55,0.1,0.46627726477176296,0,-0.011115911045797542,-0.0,QQQ,2024-05-31
ADMA,2024-05-31,QQQ,XLC,MDY,LR,0.65,0.06,0.6591263743885065,0,0.027425743001047977,0.0,QQQ,2024-05-31
UNIT,2024-05-31,QQQ,XLRE,MDY,LR,0.65,0.1,0.7101328453019672,0,0.0022564498726189404,0.0,QQQ,2024-05-31
TWO,2024-05-31,QQQ,XLRE,MDY,RF,0.6,0.1,0.5388375635734587,0,0.022456467697085536,0.0,QQQ,2024-05-31
CVI,2024-05-31,QQQ,XLE,MDY,LR,0.55,0.08,0.5405088613197571,0,0.01299605176801865,0.0,QQQ,2024-05-31
CCS,2024-05-31,QQQ,XLB,MDY,RF,0.6,0.1,0.5151896319709527,0,0.025704134733210274,0.0,QQQ,2024-05-31
EIG,2024-05-31,QQQ,XLF,IJR,LR,0.55,0.1,0.6096636796895751,0,0.0014636205357757342,0.0,QQQ,2024-05-31
EFC,2024-05-31,QQQ,XLRE,MDY,LR,0.6,0.08,0.5385552859643172,0,0.011240008553049682,0.0,QQQ,2024-05-31
PAHC,2024-05-31,QQQ,XLI,IJR,RF,0.65,0.1,0.5696331661515006,0,0.03189992471858054,0.0,QQQ,2024-05-31
DEA,2024-05-31,QQQ,XLRE,MDY,RF,0.575,0.02,0.55983517690684,0,0.017396863346332808,0.0,QQQ,2024-05-31
SPSC,2024-05-31,QQQ,XLY,IJR,LR,0.55,0.1,0.6105182244549251,0,-0.011524059518306578,-0.0,QQQ,2024-05-31
SUPN,2024-05-31,QQQ,XLF,MDY,LR,0.575,0.1,0.5077087243528992,0,0.02789635084225321,0.0,QQQ,2024-05-31
NXRT,2024-05-31,QQQ,XLRE,MDY,LR,0.65,0.1,0.6163004670049398,0,0.030416828282942416,0.0,QQQ,2024-05-31
CTRE,2024-05-31,QQQ,XLRE,MDY,RF,0.575,0.1,0.5608535540692483,0,0.012578749848745824,0.0,QQQ,2024-05-31
COOP,2024-05-31,QQQ,XLF,MDY,RF,0.55,0.1,0.47294472109765834,0,0.012514598279385725,0.0,QQQ,2024-05-31
CNK,2024-05-31,QQQ,XLB,IJR,LR,0.55,0.1,0.6267413912565274,0,-0.004637055947212527,-0.0,QQQ,2024-05-31
CHEF,2024-05-31,QQQ,XLI,MDY,RF,0.575,0.06,0.5533423448741186,0,-0.013935357221431778,-0.0,QQQ,2024-05-31
PRLB,2024-05-31,QQQ,XLI,IJR,RF,0.65,0.04,0.5121990037645751,-1,-0.0009790106461034474,-2.098935389655259e-05,QQQ,2024-05-31
TRIP,2024-05-31,QQQ,XLY,MDY,RF,0.65,0.02,0.5271495677806005,-1,-0.0007908614031927374,-0.00020913859680726267,QQQ,2024-05-31
AMSF,2024-05-31,QQQ,XLF,IJR,RF,0.625,0.06,0.5107418608219634,-1,1.8856353938814926e-05,-0.001018856353938815,QQQ,2024-05-31
CENTA,2024-05-31,QQQ,XLI,IJR,RF,0.6,0.06,0.4877339797619541,-1,0.0014781955434651911,-0.002478195543465191,QQQ,2024-05-31
MC,2024-05-31,QQQ,XLF,MDY,RF,0.575,0.02,0.5399724340805464,-1,0.0017791244782460972,-0.0027791244782460972,QQQ,2024-05-31
TGTX,2024-05-31,QQQ,XLRE,,LR,0.55,0.02,0.4750037812417943,-1,0.0022787449035035906,-0.0032787449035035906,QQQ,2024-05-31
ZWS,2024-05-31,QQQ,XLI,MDY,RF,0.65,0.08,0.5053384464283179,-1,0.0024566509363380847,-0.0034566509363380847,QQQ,2024-05-31
CABO,2024-05-31,QQQ,XLC,,LR,0.6,0.06,0.3024147452957593,-1,0.004352445072652459,-0.005352445072652459,QQQ,2024-05-31
CALX,2024-05-31,QQQ,XLY,MDY,RF,0.65,0.06,0.5260688462637357,-1,0.005658921334318065,-0.006658921334318065,QQQ,2024-05-31
NAVI,2024-05-31,QQQ,XLF,MDY,RF,0.65,0.02,0.5938443013886018,-1,0.006372166013624744,-0.007372166013624744,QQQ,2024-05-31
XNCR,2024-05-31,QQQ,XLV,MDY,RF,0.575,0.02,0.5292911312113945,-1,0.007511211557136792,-0.008511211557136793,QQQ,2024-05-31
AL,2024-05-31,QQQ,XLI,MDY,LR,0.625,0.02,0.5268158496507043,-1,0.008795118080528554,-0.009795118080528555,QQQ,2024-05-31
BKU,2024-05-31,QQQ,XLF,IJR,LR,0.625,0.08,0.45845728065361324,-1,0.009301895513865635,-0.010301895513865636,QQQ,2024-05-31
HCI,2024-05-31,QQQ,XLF,MDY,RF,0.65,0.08,0.5440032313544486,-1,0.009542585243858388,-0.010542585243858388,QQQ,2024-05-31
CPRX,2024-05-31,QQQ,XLV,,LR,0.55,0.02,0.6266255316329765,1,-0.009735498555803006,-0.010735498555803007,QQQ,2024-05-31
SXC,2024-05-31,QQQ,XLB,IJR,LR,0.575,0.02,0.4516432304113996,-1,0.010139151318818528,-0.011139151318818527,QQQ,2024-05-31
OUT,2024-05-31,QQQ,XLI,MDY,RF,0.65,0.02,0.5801596245205519,-1,0.010327337210486858,-0.011327337210486857,QQQ,2024-05-31
DEI,2024-05-31,QQQ,XLRE,MDY,RF,0.6,0.1,0.48971420821592154,-1,0.011648250668260498,-0.012648250668260499,QQQ,2024-05-31
ENPH,2024-05-31,QQQ,XLB,MDY,RF,0.6,0.04,0.5289920660002296,-1,0.012029730642487965,-0.013029730642487965,QQQ,2024-05-31
AHH,2024-05-31,QQQ,XLRE,MDY,LR,0.575,0.02,0.5425047414649204,-1,0.012734351695607965,-0.013734351695607966,QQQ,2024-05-31
ALEX,2024-05-31,QQQ,XLRE,MDY,RF,0.6,0.02,0.5647967891479747,-1,0.01352780314877499,-0.014527803148774991,QQQ,2024-05-31
SEM,2024-05-31,QQQ,XLI,MDY,LR,0.65,0.02,0.5429708358434125,-1,0.013884652985276311,-0.01488465298527631,QQQ,2024-05-31
HASI,2024-05-31,QQQ,XLRE,MDY,LR,0.55,0.02,0.4250212683980229,-1,0.014185416489709054,-0.015185416489709055,QQQ,2024-05-31
CSW,2024-05-31,QQQ,XLI,MDY,RF,0.65,0.04,0.5833570182899381,-1,0.015901561655154446,-0.016901561655154447,QQQ,2024-05-31
XHR,2024-05-31,QQQ,XLI,IJR,LR,0.65,0.02,0.5622479564244997,-1,0.01594880622306363,-0.01694880622306363,QQQ,2024-05-31
GOGO,2024-05-31,QQQ,XLI,IJR,RF,0.625,0.04,0.5543621676215718,-1,0.016746723033438816,-0.017746723033438817,QQQ,2024-05-31
COLL,2024-05-31,QQQ,XLB,MDY,LR,0.625,0.06,0.7036737786726401,1,-0.017350855268316655,-0.018350855268316656,QQQ,2024-05-31
APAM,2024-05-31,QQQ,XLI,MDY,RF,0.625,0.04,0.5345178373543358,-1,0.017965537724472427,-0.018965537724472428,QQQ,2024-05-31
BOX,2024-05-31,QQQ,XLF,,LR,0.65,0.02,0.5628991948016928,-1,0.01852796765387835,-0.01952796765387835,QQQ,2024-05-31
TPH,2024-05-31,QQQ,XLB,MDY,RF,0.575,0.04,0.4695260623528201,-1,0.01905992873624472,-0.020059928736244723,QQQ,2024-05-31
DAN,2024-05-31,QQQ,XLI,MDY,LR,0.6,0.08,0.4635837578943909,-1,0.0203804153087634,-0.0213804153087634,QQQ,2024-05-31
ENR,2024-05-31,QQQ,XLB,MDY,RF,0.65,0.02,0.6097986064994345,-1,0.0214023234791069,-0.022402323479106902,QQQ,2024-05-31
HBI,2024-05-31,QQQ,XLB,MDY,RF,0.6,0.04,0.46836229725645445,-1,0.021994777950761546,-0.022994777950761547,QQQ,2024-05-31
CWEN,2024-05-31,QQQ,XLU,MDY,RF,0.65,0.02,0.41553713171782247,-1,0.023991226070294563,-0.024991226070294564,QQQ,2024-05-31
PCRX,2024-05-31,QQQ,XLF,MDY,RF,0.65,0.04,0.5261913949214961,-1,0.024693661652132888,-0.02569366165213289,QQQ,2024-05-31
APLE,2024-05-31,QQQ,XLI,MDY,RF,0.65,0.04,0.5607065875115929,-1,0.02490742674344215,-0.025907426743442152,QQQ,2024-05-31
ALGT,2024-05-31,QQQ,XLI,MDY,LR,0.65,0.06,0.5452703292599012,-1,0.025362003951598988,-0.02636200395159899,QQQ,2024-05-31
UE,2024-05-31,QQQ,XLRE,MDY,RF,0.65,0.02,0.5198671936989165,-1,0.02575845641456507,-0.02675845641456507,QQQ,2024-05-31
INN,2024-05-31,QQQ,XLI,MDY,RF,0.625,0.06,0.5208293951425511,-1,0.026399685016732115,-0.027399685016732116,QQQ,2024-05-31
NMIH,2024-05-31,QQQ,XLF,MDY,RF,0.625,0.04,0.5530119451209339,-1,0.026610503753283145,-0.027610503753283146,QQQ,2024-05-31
AAMI,2024-05-31,QQQ,XLF,MDY,RF,0.65,0.02,0.48251184437797645,-1,0.02695205548971587,-0.027952055489715872,QQQ,2024-05-31
CWEN-A,2024-05-31,QQQ,XLU,MDY,LR,0.625,0.02,0.41328159900409933,-1,0.027082242946088582,-0.028082242946088583,QQQ,2024-05-31
ETSY,2024-05-31,QQQ,XLY,,RF,0.65,0.02,0.5103502311398729,-1,0.027193592807084416,-0.028193592807084417,QQQ,2024-05-31
VCYT,2024-05-31,QQQ,XLY,MDY,RF,0.65,0.02,0.5663600107413591,-1,0.027952211472946298,-0.0289522114729463,QQQ,2024-05-31
CZR,2024-05-31,QQQ,XLB,MDY,RF,0.575,0.02,0.5274324310574127,-1,0.02805941708619713,-0.02905941708619713,QQQ,2024-05-31
GNL,2024-05-31,QQQ,XLRE,MDY,RF,0.65,0.04,0.5699377606741485,-1,0.0283611705362507,-0.029361170536250703,QQQ,2024-05-31
SBH,2024-05-31,QQQ,XLB,MDY,RF,0.65,0.06,0.48624948397305834,-1,0.031479772904595346,-0.03247977290459535,QQQ,2024-05-31
AVNS,2024-05-31,QQQ,XLB,MDY,RF,0.65,0.02,0.5512431620080241,-1,0.03179687560537217,-0.03279687560537217,QQQ,2024-05-31
RC,2024-05-31,QQQ,XLB,MDY,RF,0.6,0.04,0.5105170774537455,-1,0.032213352465352,-0.033213352465352,QQQ,2024-05-31
LGIH,2024-05-31,QQQ,XLB,MDY,RF,0.65,0.02,0.5446812286202732,-1,0.0383723833314749,-0.0393723833314749,QQQ,2024-05-31
PEB,2024-05-31,QQQ,XLI,MDY,LR,0.6,0.1,0.47059131760988665,-1,0.03985937188648937,-0.04085937188648937,QQQ,2024-05-31
VIRT,2024-05-31,QQQ,XLF,,RF,0.65,0.04,0.5484934329551568,-1,0.04089716122360348,-0.04189716122360348,QQQ,2024-05-31
BOOT,2024-05-31,QQQ,XLY,MDY,RF,0.575,0.02,0.4479218798070395,-1,0.041549893600034415,-0.042549893600034416,QQQ,2024-05-31
PRKS,2024-05-31,QQQ,XLI,MDY,RF,0.6,0.08,0.5052588186236306,-1,0.04352987316790145,-0.044529873167901454,QQQ,2024-05-31
SABR,2024-05-31,QQQ,XLI,MDY,RF,0.625,0.06,0.5000877961530101,-1,0.046937467735057845,-0.047937467735057845,QQQ,2024-05-31
FOXF,2024-05-31,QQQ,XLI,MDY,RF,0.625,0.02,0.5485366171726899,-1,0.04916462948030953,-0.05016462948030953,QQQ,2024-05-31
UNIT,2024-06-28,SPY,XLRE,MDY,RF,0.575,0.06,0.4717381376940669,-1,-0.052176853974079875,0.051176853974079874,SPY,2024-06-28
RUN,2024-06-28,SPY,XLRE,MDY,RF,0.625,0.02,0.5419954419522949,-1,-0.034942220945725896,0.033942220945725896,SPY,2024-06-28
QNST,2024-06-28,SPY,XLF,MDY,LR,0.625,0.08,0.39390753621203006,-1,-0.03316234737527519,0.03216234737527519,SPY,2024-06-28
JBTM,2024-06-28,SPY,XLI,IJR,LR,0.65,0.04,0.505851665769601,-1,-0.032143474925638016,0.031143474925638015,SPY,2024-06-28
ANGI,2024-06-28,SPY,XLY,,LR,0.55,0.1,0.38870281358713954,-1,-0.030972651391693994,0.029972651391693993,SPY,2024-06-28
SSTK,2024-06-28,SPY,XLY,IJR,RF,0.625,0.06,0.523087478698944,-1,-0.028722953464224404,0.027722953464224404,SPY,2024-06-28
HI,2024-06-28,SPY,XLI,IJR,LR,0.65,0.06,0.5501565359306846,-1,-0.026046750828873304,0.025046750828873303,SPY,2024-06-28
INN,2024-06-28,SPY,XLI,MDY,RF,0.625,0.06,0.48891550252372634,-1,-0.01960051647127426,0.01860051647127426,SPY,2024-06-28
PEB,2024-06-28,SPY,XLI,MDY,RF,0.625,0.08,0.5011873206133532,-1,-0.018180982785332686,0.017180982785332685,SPY,2024-06-28
TRUP,2024-06-28,SPY,XLY,MDY,RF,0.575,0.04,0.5196789985829557,-1,-0.017325202132058157,0.016325202132058157,SPY,2024-06-28
VTOL,2024-06-28,SPY,XLE,IJR,RF,0.575,0.02,0.5055809135946104,-1,-0.017280787596404,0.016280787596404,SPY,2024-06-28
NAVI,2024-06-28,SPY,XLF,MDY,RF,0.65,0.02,0.5421473054342251,-1,-0.01634673422863387,0.01534673422863387,SPY,2024-06-28
CABO,2024-06-28,SPY,XLC,,RF,0.625,0.04,0.41411305820834377,-1,-0.016194895114517622,0.015194895114517621,SPY,2024-06-28
ALRM,2024-06-28,SPY,XLY,,RF,0.625,0.04,0.5091559609682651,-1,-0.015838080611357407,0.014838080611357406,SPY,2024-06-28
TFIN,2024-06-28,SPY,XLF,IJR,RF,0.65,0.04,0.5197768969843729,-1,-0.014497457610748183,0.013497457610748182,SPY,2024-06-28
SEDG,2024-06-28,SPY,XLB,MDY,RF,0.65,0.02,0.5859715924268645,-1,-0.013311964587069545,0.012311964587069544,SPY,2024-06-28
BOOT,2024-06-28,SPY,XLY,MDY,LR,0.55,0.02,0.5767529390098276,1,0.013112589482725735,0.012112589482725734,SPY,2024-06-28
PRLB,2024-06-28,SPY,XLI,IJR,RF,0.625,0.02,0.5285510717160251,-1,-0.012714060997502101,0.0117140609975021,SPY,2024-06-28
KOP,2024-06-28,SPY,XLB,MDY,LR,0.55,0.1,0.3756467173827304,-1,-0.012098290614666754,0.011098290614666755,SPY,2024-06-28
DNOW,2024-06-28,SPY,XLE,IJR,RF,0.6,0.06,0.5062545092375664,-1,-0.01129225130872636,0.01029225130872636,SPY,2024-06-28
CALX,2024-06-28,SPY,XLY,MDY,RF,0.625,0.06,0.5518053527489216,-1,-0.010995656190144795,0.009995656190144794,SPY,2024-06-28
QTWO,2024-06-28,SPY,XLY,,LR,0.6,0.04,0.45554125430606857,-1,-0.010797000000805768,0.009797000000805769,SPY,2024-06-28
VBTX,2024-06-28,SPY,XLF,IJR,RF,0.65,0.02,0.5257487713323834,-1,-0.009901121179225536,0.008901121179225535,SPY,2024-06-28
XHR,2024-06-28,SPY,XLI,IJR,LR,0.65,0.06,0.5739627366914972,-1,-0.009663909785428668,0.008663909785428667,SPY,2024-06-28
AHH,2024-06-28,SPY,XLRE,MDY,LR,0.55,0.02,0.5876230410506907,1,0.008361021229352467,0.007361021229352467,SPY,2024-06-28
